"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
256.9 1.1716 737.85 9199
257 1.175 740.31 9193.8
257.1 1.1785 742.78 9188.6
257.2 1.182 745.26 9183.3
257.3 1.1855 747.75 9178.1
257.4 1.189 750.25 9172.9
257.5 1.1925 752.75 9167.6
257.6 1.196 755.27 9162.3
257.7 1.1995 757.79 9157.1
257.8 1.203 760.32 9151.8
257.9 1.2066 762.85 9146.5
258 1.2101 765.4 9141.2
258.1 1.2137 767.96 9135.9
258.2 1.2172 770.52 9130.6
258.3 1.2208 773.09 9125.3
258.4 1.2243 775.68 9119.9
258.5 1.2279 778.27 9114.6
258.6 1.2315 780.87 9109.3
258.7 1.2351 783.47 9103.9
258.8 1.2387 786.09 9098.5
258.9 1.2423 788.72 9093.2
259 1.246 791.35 9087.8
259.1 1.2496 793.99 9082.4
259.2 1.2532 796.65 9077
259.3 1.2569 799.31 9071.6
259.4 1.2605 801.98 9066.2
259.5 1.2642 804.66 9060.8
259.6 1.2678 807.35 9055.3
259.7 1.2715 810.05 9049.9
259.8 1.2752 812.76 9044.5
259.9 1.2789 815.47 9039
260 1.2826 818.2 9033.6
260.1 1.2863 820.94 9028.1
260.2 1.29 823.68 9022.6
260.3 1.2937 826.44 9017.1
260.4 1.2975 829.2 9011.6
260.5 1.3012 831.98 9006.1
260.6 1.305 834.76 9000.6
260.7 1.3087 837.56 8995.1
260.8 1.3125 840.36 8989.5
260.9 1.3163 843.17 8984
261 1.32 846 8978.4
261.1 1.3238 848.83 8972.9
261.2 1.3276 851.67 8967.3
261.3 1.3314 854.53 8961.7
261.4 1.3352 857.39 8956.1
261.5 1.3391 860.26 8950.5
261.6 1.3429 863.15 8944.9
261.7 1.3467 866.04 8939.3
261.8 1.3506 868.95 8933.7
261.9 1.3544 871.86 8928
262 1.3583 874.79 8922.4
262.1 1.3622 877.72 8916.7
262.2 1.366 880.67 8911.1
262.3 1.3699 883.63 8905.4
262.4 1.3738 886.59 8899.7
262.5 1.3777 889.57 8894
262.6 1.3816 892.56 8888.3
262.7 1.3856 895.56 8882.6
262.8 1.3895 898.57 8876.9
262.9 1.3934 901.59 8871.1
263 1.3974 904.62 8865.4
263.1 1.4013 907.67 8859.6
263.2 1.4053 910.72 8853.9
263.3 1.4093 913.78 8848.1
263.4 1.4132 916.86 8842.3
263.5 1.4172 919.95 8836.5
263.6 1.4212 923.05 8830.7
263.7 1.4252 926.16 8824.9
263.8 1.4292 929.28 8819
263.9 1.4333 932.41 8813.2
264 1.4373 935.56 8807.3
264.1 1.4413 938.72 8801.5
264.2 1.4454 941.88 8795.6
264.3 1.4494 945.06 8789.7
264.4 1.4535 948.26 8783.8
264.5 1.4576 951.46 8777.9
264.6 1.4617 954.68 8772
264.7 1.4657 957.9 8766.1
264.8 1.4698 961.14 8760.1
264.9 1.474 964.4 8754.2
265 1.4781 967.66 8748.2
265.1 1.4822 970.94 8742.3
265.2 1.4863 974.23 8736.3
265.3 1.4905 977.53 8730.3
265.4 1.4946 980.84 8724.3
265.5 1.4988 984.17 8718.3
265.6 1.5029 987.51 8712.2
265.7 1.5071 990.86 8706.2
265.8 1.5113 994.22 8700.1
265.9 1.5155 997.6 8694.1
266 1.5197 1001 8688
266.1 1.5239 1004.4 8681.9
266.2 1.5281 1007.8 8675.8
266.3 1.5324 1011.2 8669.7
266.4 1.5366 1014.7 8663.5
266.5 1.5409 1018.1 8657.4
266.6 1.5451 1021.6 8651.3
266.7 1.5494 1025.1 8645.1
266.8 1.5537 1028.6 8638.9
266.9 1.5579 1032.1 8632.7
267 1.5622 1035.6 8626.5
267.1 1.5665 1039.2 8620.3
267.2 1.5708 1042.7 8614.1
267.3 1.5752 1046.3 8607.8
267.4 1.5795 1049.9 8601.6
267.5 1.5838 1053.5 8595.3
267.6 1.5882 1057.1 8589
267.7 1.5925 1060.7 8582.7
267.8 1.5969 1064.3 8576.4
267.9 1.6013 1068 8570.1
268 1.6056 1071.7 8563.8
268.1 1.61 1075.3 8557.4
268.2 1.6144 1079 8551.1
268.3 1.6188 1082.7 8544.7
268.4 1.6233 1086.5 8538.3
268.5 1.6277 1090.2 8531.9
268.6 1.6321 1094 8525.5
268.7 1.6366 1097.7 8519
268.8 1.641 1101.5 8512.6
268.9 1.6455 1105.3 8506.1
269 1.65 1109.2 8499.7
269.1 1.6545 1113 8493.2
269.2 1.6589 1116.8 8486.7
269.3 1.6634 1120.7 8480.1
269.4 1.668 1124.6 8473.6
269.5 1.6725 1128.5 8467.1
269.6 1.677 1132.4 8460.5
269.7 1.6815 1136.3 8453.9
269.8 1.6861 1140.3 8447.3
269.9 1.6907 1144.3 8440.7
270 1.6952 1148.2 8434.1
270.1 1.6998 1152.2 8427.5
270.2 1.7044 1156.2 8420.8
270.3 1.709 1160.3 8414.1
270.4 1.7136 1164.3 8407.4
270.5 1.7182 1168.4 8400.7
270.6 1.7228 1172.5 8394
270.7 1.7275 1176.6 8387.3
270.8 1.7321 1180.7 8380.5
270.9 1.7368 1184.8 8373.7
271 1.7414 1189 8367
271.1 1.7461 1193.2 8360.2
271.2 1.7508 1197.4 8353.3
271.3 1.7555 1201.6 8346.5
271.4 1.7602 1205.8 8339.6
271.5 1.7649 1210.1 8332.8
271.6 1.7696 1214.3 8325.9
271.7 1.7743 1218.6 8319
271.8 1.7791 1222.9 8312.1
271.9 1.7838 1227.2 8305.1
272 1.7886 1231.6 8298.2
272.1 1.7933 1235.9 8291.2
272.2 1.7981 1240.3 8284.2
272.3 1.8029 1244.7 8277.2
272.4 1.8077 1249.1 8270.1
272.5 1.8125 1253.6 8263.1
272.6 1.8173 1258 8256
272.7 1.8222 1262.5 8248.9
272.8 1.827 1267 8241.8
272.9 1.8318 1271.6 8234.7
273 1.8367 1276.1 8227.5
273.1 1.8416 1280.7 8220.4
273.2 1.8465 1285.3 8213.2
273.3 1.8513 1289.9 8206
273.4 1.8562 1294.5 8198.8
273.5 1.8611 1299.1 8191.5
273.6 1.8661 1303.8 8184.3
273.7 1.871 1308.5 8177
273.8 1.8759 1313.2 8169.7
273.9 1.8809 1318 8162.3
274 1.8858 1322.7 8155
274.1 1.8908 1327.5 8147.6
274.2 1.8958 1332.3 8140.2
274.3 1.9008 1337.2 8132.8
274.4 1.9058 1342 8125.4
274.5 1.9108 1346.9 8117.9
274.6 1.9158 1351.8 8110.4
274.7 1.9208 1356.7 8102.9
274.8 1.9259 1361.7 8095.4
274.9 1.9309 1366.7 8087.9
275 1.936 1371.7 8080.3
275.1 1.941 1376.7 8072.7
275.2 1.9461 1381.7 8065.1
275.3 1.9512 1386.8 8057.5
275.4 1.9563 1391.9 8049.8
275.5 1.9614 1397.1 8042.1
275.6 1.9666 1402.2 8034.4
275.7 1.9717 1407.4 8026.7
275.8 1.9768 1412.6 8018.9
275.9 1.982 1417.8 8011.1
276 1.9872 1423.1 8003.3
276.1 1.9923 1428.4 7995.5
276.2 1.9975 1433.7 7987.6
276.3 2.0027 1439 7979.7
276.4 2.0079 1444.4 7971.8
276.5 2.0131 1449.8 7963.9
276.6 2.0184 1455.2 7955.9
276.7 2.0236 1460.7 7947.9
276.8 2.0289 1466.2 7939.9
276.9 2.0341 1471.7 7931.9
277 2.0394 1477.3 7923.8
277.1 2.0447 1482.8 7915.7
277.2 2.05 1488.4 7907.5
277.3 2.0553 1494.1 7899.4
277.4 2.0606 1499.7 7891.2
277.5 2.0659 1505.4 7883
277.6 2.0712 1511.2 7874.7
277.7 2.0766 1516.9 7866.5
277.8 2.0819 1522.7 7858.2
277.9 2.0873 1528.6 7849.8
278 2.0927 1534.4 7841.5
278.1 2.0981 1540.3 7833.1
278.2 2.1035 1546.2 7824.6
278.3 2.1089 1552.2 7816.2
278.4 2.1143 1558.2 7807.7
278.5 2.1198 1564.2 7799.1
278.6 2.1252 1570.3 7790.6
278.7 2.1307 1576.4 7782
278.8 2.1361 1582.5 7773.4
278.9 2.1416 1588.7 7764.7
279 2.1471 1594.9 7756
279.1 2.1526 1601.2 7747.3
279.2 2.1581 1607.5 7738.5
279.3 2.1637 1613.8 7729.7
279.4 2.1692 1620.2 7720.9
279.5 2.1747 1626.6 7712
279.6 2.1803 1633 7703.1
279.7 2.1859 1639.5 7694.2
279.8 2.1915 1646 7685.2
279.9 2.197 1652.6 7676.2
280 2.2027 1659.2 7667.1
280.1 2.2083 1665.8 7658
280.2 2.2139 1672.5 7648.9
280.3 2.2195 1679.2 7639.7
280.4 2.2252 1686 7630.5
280.5 2.2309 1692.8 7621.2
280.6 2.2365 1699.7 7611.9
280.7 2.2422 1706.6 7602.6
280.8 2.2479 1713.6 7593.2
280.9 2.2536 1720.6 7583.8
281 2.2594 1727.6 7574.3
281.1 2.2651 1734.7 7564.8
281.2 2.2708 1741.8 7555.2
281.3 2.2766 1749 7545.6
281.4 2.2824 1756.3 7535.9
281.5 2.2881 1763.6 7526.2
281.6 2.2939 1770.9 7516.5
281.7 2.2997 1778.3 7506.7
281.8 2.3056 1785.8 7496.8
281.9 2.3114 1793.3 7486.9
282 2.3172 1800.8 7477
282.1 2.3231 1808.4 7467
282.2 2.329 1816.1 7456.9
282.3 2.3348 1823.8 7446.8
282.4 2.3407 1831.6 7436.6
282.5 2.3466 1839.4 7426.4
282.6 2.3525 1847.3 7416.2
282.7 2.3585 1855.3 7405.8
282.8 2.3644 1863.3 7395.4
282.9 2.3704 1871.3 7385
283 2.3763 1879.5 7374.5
283.1 2.3823 1887.7 7363.9
283.2 2.3883 1896 7353.3
283.3 2.3943 1904.3 7342.6
283.4 2.4003 1912.7 7331.9
283.5 2.4063 1921.2 7321.1
283.6 2.4124 1929.7 7310.2
283.7 2.4184 1938.3 7299.2
283.8 2.4245 1947 7288.2
283.9 2.4306 1955.7 7277.1
284 2.4367 1964.5 7266
284.1 2.4428 1973.4 7254.8
284.2 2.4489 1982.4 7243.5
284.3 2.455 1991.5 7232.1
284.4 2.4612 2000.6 7220.6
284.5 2.4673 2009.8 7209.1
284.6 2.4735 2019.1 7197.5
284.7 2.4797 2028.5 7185.8
284.8 2.4859 2038 7174
284.9 2.4921 2047.5 7162.2
285 2.4983 2057.2 7150.2
285.1 2.5046 2066.9 7138.2
285.2 2.5108 2076.7 7126.1
285.3 2.5171 2086.7 7113.9
285.4 2.5233 2096.7 7101.6
285.5 2.5296 2106.8 7089.2
285.6 2.5359 2117 7076.7
285.7 2.5423 2127.3 7064.1
285.8 2.5486 2137.8 7051.4
285.9 2.5549 2148.3 7038.6
286 2.5613 2158.9 7025.7
286.1 2.5677 2169.7 7012.7
286.2 2.574 2180.6 6999.6
286.3 2.5804 2191.6 6986.4
286.4 2.5869 2202.7 6973
286.5 2.5933 2213.9 6959.5
286.6 2.5997 2225.3 6945.9
286.7 2.6062 2236.8 6932.2
286.8 2.6127 2248.4 6918.3
286.9 2.6191 2260.1 6904.3
287 2.6256 2272 6890.2
287.1 2.6321 2284.1 6875.9
287.2 2.6387 2296.3 6861.5
287.3 2.6452 2308.6 6847
287.4 2.6518 2321.1 6832.2
287.5 2.6583 2333.8 6817.4
287.6 2.6649 2346.6 6802.3
287.7 2.6715 2359.7 6787.1
287.8 2.6782 2372.8 6771.7
287.9 2.6848 2386.2 6756.1
288 2.6914 2399.8 6740.4
288.1 2.6981 2413.5 6724.4
288.2 2.7048 2427.4 6708.3
288.3 2.7115 2441.6 6691.9
288.4 2.7182 2456 6675.4
288.5 2.7249 2470.6 6658.6
288.6 2.7316 2485.4 6641.6
288.7 2.7384 2500.5 6624.3
288.8 2.7451 2515.8 6606.8
288.9 2.7519 2531.3 6589
289 2.7587 2547.2 6571
289.1 2.7655 2563.3 6552.7
289.2 2.7724 2579.7 6534
289.3 2.7792 2596.4 6515.1
289.4 2.7861 2613.4 6495.9
289.5 2.793 2630.8 6476.3
289.6 2.7999 2648.5 6456.3
289.7 2.8068 2666.6 6436
289.8 2.8137 2685.1 6415.3
289.9 2.8207 2703.9 6394.2
290 2.8276 2723.2 6372.7
290.1 2.8346 2743 6350.6
290.2 2.8416 2763.2 6328.1
290.3 2.8486 2783.9 6305.1
290.4 2.8557 2805.2 6281.5
290.5 2.8627 2827 6257.4
290.6 2.8698 2849.4 6232.6
290.7 2.8769 2872.5 6207.1
290.8 2.884 2896.3 6180.9
290.9 2.8911 2920.8 6153.8
291 2.8982 2946.2 6126
291.1 2.9054 2972.4 6097.2
291.2 2.9126 2999.6 6067.4
291.3 2.9198 3027.8 6036.4
291.4 2.927 3057.2 6004.3
291.5 2.9342 3087.8 5970.7
291.6 2.9415 3119.9 5935.6
291.7 2.9488 3153.6 5898.8
291.8 2.9561 3189.1 5860.1
291.9 2.9634 3226.6 5819
292 2.9707 3266.6 5775.3
292.1 2.9781 3309.3 5728.6
292.2 2.9855 3355.3 5678.1
292.3 2.9929 3405.4 5623
292.4 3.0003 3460.4 5562.2
292.5 3.0078 3522 5493.8
292.6 3.0153 3592.2 5415.3
292.7 3.0228 3674.9 5322
292.8 3.0303 3777.2 5204.9
292.9 3.0378 3916.5 5042.3
293 3.0454 4168.7 4744.1
293.01 3.0462 4216.4 4689
293.02 3.0469 4281.1 4616.1
293.03 3.0477 4444 4444
