"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
258.3 0.40719 213.46 11541
258.4 0.40865 214.21 11538
258.5 0.41011 214.96 11534
258.6 0.41157 215.71 11531
258.7 0.41304 216.46 11527
258.8 0.41451 217.22 11524
258.9 0.41599 217.98 11520
259 0.41747 218.74 11517
259.1 0.41895 219.5 11513
259.2 0.42044 220.26 11510
259.3 0.42194 221.03 11506
259.4 0.42343 221.8 11503
259.5 0.42493 222.57 11499
259.6 0.42644 223.34 11495
259.7 0.42795 224.11 11492
259.8 0.42946 224.89 11488
259.9 0.43098 225.67 11485
260 0.4325 226.45 11481
260.1 0.43402 227.24 11478
260.2 0.43555 228.02 11474
260.3 0.43708 228.81 11471
260.4 0.43862 229.6 11467
260.5 0.44016 230.39 11464
260.6 0.44171 231.19 11460
260.7 0.44326 231.98 11457
260.8 0.44481 232.78 11453
260.9 0.44637 233.58 11450
261 0.44793 234.39 11446
261.1 0.44949 235.19 11442
261.2 0.45106 236 11439
261.3 0.45264 236.81 11435
261.4 0.45422 237.62 11432
261.5 0.4558 238.44 11428
261.6 0.45739 239.26 11425
261.7 0.45898 240.08 11421
261.8 0.46057 240.9 11417
261.9 0.46217 241.72 11414
262 0.46377 242.55 11410
262.1 0.46538 243.38 11407
262.2 0.46699 244.21 11403
262.3 0.46861 245.04 11400
262.4 0.47023 245.88 11396
262.5 0.47185 246.71 11392
262.6 0.47348 247.55 11389
262.7 0.47511 248.4 11385
262.8 0.47675 249.24 11382
262.9 0.47839 250.09 11378
263 0.48004 250.94 11375
263.1 0.48169 251.79 11371
263.2 0.48334 252.64 11367
263.3 0.485 253.5 11364
263.4 0.48666 254.36 11360
263.5 0.48833 255.22 11356
263.6 0.49 256.08 11353
263.7 0.49168 256.95 11349
263.8 0.49336 257.82 11346
263.9 0.49504 258.69 11342
264 0.49673 259.56 11338
264.1 0.49842 260.44 11335
264.2 0.50012 261.32 11331
264.3 0.50182 262.2 11328
264.4 0.50353 263.08 11324
264.5 0.50524 263.97 11320
264.6 0.50695 264.85 11317
264.7 0.50867 265.74 11313
264.8 0.51039 266.64 11309
264.9 0.51212 267.53 11306
265 0.51385 268.43 11302
265.1 0.51559 269.33 11298
265.2 0.51733 270.23 11295
265.3 0.51908 271.14 11291
265.4 0.52083 272.05 11288
265.5 0.52258 272.96 11284
265.6 0.52434 273.87 11280
265.7 0.5261 274.78 11277
265.8 0.52787 275.7 11273
265.9 0.52964 276.62 11269
266 0.53142 277.54 11266
266.1 0.5332 278.47 11262
266.2 0.53499 279.4 11258
266.3 0.53678 280.33 11255
266.4 0.53857 281.26 11251
266.5 0.54037 282.2 11247
266.6 0.54217 283.14 11243
266.7 0.54398 284.08 11240
266.8 0.5458 285.02 11236
266.9 0.54761 285.97 11232
267 0.54943 286.91 11229
267.1 0.55126 287.86 11225
267.2 0.55309 288.82 11221
267.3 0.55493 289.78 11218
267.4 0.55677 290.73 11214
267.5 0.55861 291.7 11210
267.6 0.56046 292.66 11207
267.7 0.56232 293.63 11203
267.8 0.56417 294.6 11199
267.9 0.56604 295.57 11195
268 0.5679 296.54 11192
268.1 0.56978 297.52 11188
268.2 0.57165 298.5 11184
268.3 0.57354 299.48 11181
268.4 0.57542 300.47 11177
268.5 0.57731 301.46 11173
268.6 0.57921 302.45 11169
268.7 0.58111 303.44 11166
268.8 0.58301 304.44 11162
268.9 0.58492 305.44 11158
269 0.58684 306.44 11154
269.1 0.58876 307.44 11151
269.2 0.59068 308.45 11147
269.3 0.59261 309.46 11143
269.4 0.59454 310.47 11139
269.5 0.59648 311.49 11136
269.6 0.59842 312.51 11132
269.7 0.60037 313.53 11128
269.8 0.60232 314.55 11124
269.9 0.60428 315.58 11121
270 0.60624 316.61 11117
270.1 0.60821 317.64 11113
270.2 0.61018 318.68 11109
270.3 0.61215 319.72 11105
270.4 0.61414 320.76 11102
270.5 0.61612 321.8 11098
270.6 0.61811 322.85 11094
270.7 0.62011 323.9 11090
270.8 0.62211 324.95 11087
270.9 0.62411 326 11083
271 0.62612 327.06 11079
271.1 0.62814 328.12 11075
271.2 0.63016 329.19 11071
271.3 0.63218 330.25 11067
271.4 0.63421 331.32 11064
271.5 0.63624 332.4 11060
271.6 0.63828 333.47 11056
271.7 0.64033 334.55 11052
271.8 0.64238 335.63 11048
271.9 0.64443 336.72 11045
272 0.64649 337.8 11041
272.1 0.64855 338.89 11037
272.2 0.65062 339.99 11033
272.3 0.65269 341.08 11029
272.4 0.65477 342.18 11025
272.5 0.65686 343.28 11022
272.6 0.65894 344.39 11018
272.7 0.66104 345.5 11014
272.8 0.66314 346.61 11010
272.9 0.66524 347.72 11006
273 0.66735 348.84 11002
273.1 0.66946 349.96 10998
273.2 0.67158 351.08 10995
273.3 0.6737 352.21 10991
273.4 0.67583 353.34 10987
273.5 0.67797 354.47 10983
273.6 0.6801 355.61 10979
273.7 0.68225 356.75 10975
273.8 0.6844 357.89 10971
273.9 0.68655 359.03 10967
274 0.68871 360.18 10964
274.1 0.69087 361.33 10960
274.2 0.69304 362.49 10956
274.3 0.69522 363.64 10952
274.4 0.69739 364.8 10948
274.5 0.69958 365.97 10944
274.6 0.70177 367.13 10940
274.7 0.70396 368.3 10936
274.8 0.70616 369.48 10932
274.9 0.70837 370.65 10928
275 0.71058 371.83 10925
275.1 0.71279 373.02 10921
275.2 0.71501 374.2 10917
275.3 0.71724 375.39 10913
275.4 0.71947 376.58 10909
275.5 0.72171 377.78 10905
275.6 0.72395 378.98 10901
275.7 0.72619 380.18 10897
275.8 0.72844 381.39 10893
275.9 0.7307 382.6 10889
276 0.73296 383.81 10885
276.1 0.73523 385.02 10881
276.2 0.7375 386.24 10877
276.3 0.73978 387.46 10873
276.4 0.74206 388.69 10869
276.5 0.74435 389.92 10865
276.6 0.74664 391.15 10861
276.7 0.74894 392.39 10857
276.8 0.75125 393.62 10853
276.9 0.75356 394.87 10849
277 0.75587 396.11 10845
277.1 0.75819 397.36 10842
277.2 0.76052 398.61 10838
277.3 0.76285 399.87 10834
277.4 0.76518 401.13 10830
277.5 0.76752 402.39 10826
277.6 0.76987 403.66 10822
277.7 0.77222 404.93 10818
277.8 0.77458 406.2 10814
277.9 0.77694 407.48 10809
278 0.77931 408.76 10805
278.1 0.78169 410.04 10801
278.2 0.78406 411.33 10797
278.3 0.78645 412.62 10793
278.4 0.78884 413.91 10789
278.5 0.79123 415.21 10785
278.6 0.79363 416.51 10781
278.7 0.79604 417.81 10777
278.8 0.79845 419.12 10773
278.9 0.80087 420.43 10769
279 0.80329 421.75 10765
279.1 0.80572 423.07 10761
279.2 0.80815 424.39 10757
279.3 0.81059 425.71 10753
279.4 0.81304 427.04 10749
279.5 0.81549 428.38 10745
279.6 0.81794 429.71 10741
279.7 0.8204 431.05 10737
279.8 0.82287 432.4 10733
279.9 0.82534 433.75 10729
280 0.82782 435.1 10724
280.1 0.8303 436.45 10720
280.2 0.83279 437.81 10716
280.3 0.83529 439.17 10712
280.4 0.83779 440.54 10708
280.5 0.84029 441.91 10704
280.6 0.8428 443.28 10700
280.7 0.84532 444.66 10696
280.8 0.84784 446.04 10692
280.9 0.85037 447.43 10687
281 0.8529 448.82 10683
281.1 0.85544 450.21 10679
281.2 0.85799 451.61 10675
281.3 0.86054 453.01 10671
281.4 0.86309 454.41 10667
281.5 0.86566 455.82 10663
281.6 0.86822 457.23 10659
281.7 0.8708 458.65 10654
281.8 0.87338 460.07 10650
281.9 0.87596 461.49 10646
282 0.87855 462.92 10642
282.1 0.88115 464.35 10638
282.2 0.88375 465.78 10634
282.3 0.88636 467.22 10629
282.4 0.88897 468.66 10625
282.5 0.89159 470.11 10621
282.6 0.89421 471.56 10617
282.7 0.89684 473.02 10613
282.8 0.89948 474.48 10608
282.9 0.90212 475.94 10604
283 0.90477 477.41 10600
283.1 0.90742 478.88 10596
283.2 0.91008 480.35 10592
283.3 0.91275 481.83 10587
283.4 0.91542 483.31 10583
283.5 0.9181 484.8 10579
283.6 0.92078 486.29 10575
283.7 0.92347 487.79 10571
283.8 0.92616 489.29 10566
283.9 0.92886 490.79 10562
284 0.93157 492.3 10558
284.1 0.93428 493.81 10554
284.2 0.937 495.33 10549
284.3 0.93973 496.85 10545
284.4 0.94246 498.37 10541
284.5 0.94519 499.9 10537
284.6 0.94793 501.43 10532
284.7 0.95068 502.97 10528
284.8 0.95343 504.51 10524
284.9 0.95619 506.06 10519
285 0.95896 507.61 10515
285.1 0.96173 509.16 10511
285.2 0.96451 510.72 10507
285.3 0.96729 512.28 10502
285.4 0.97008 513.85 10498
285.5 0.97288 515.42 10494
285.6 0.97568 517 10489
285.7 0.97849 518.58 10485
285.8 0.9813 520.16 10481
285.9 0.98412 521.75 10476
286 0.98694 523.34 10472
286.1 0.98978 524.94 10468
286.2 0.99261 526.54 10463
286.3 0.99546 528.15 10459
286.4 0.99831 529.76 10455
286.5 1.0012 531.38 10450
286.6 1.004 533 10446
286.7 1.0069 534.62 10442
286.8 1.0098 536.25 10437
286.9 1.0126 537.88 10433
287 1.0155 539.52 10429
287.1 1.0184 541.16 10424
287.2 1.0213 542.81 10420
287.3 1.0242 544.46 10416
287.4 1.0271 546.12 10411
287.5 1.0301 547.78 10407
287.6 1.033 549.44 10402
287.7 1.0359 551.11 10398
287.8 1.0388 552.79 10394
287.9 1.0418 554.47 10389
288 1.0447 556.15 10385
288.1 1.0477 557.84 10380
288.2 1.0507 559.53 10376
288.3 1.0536 561.23 10371
288.4 1.0566 562.94 10367
288.5 1.0596 564.64 10363
288.6 1.0626 566.36 10358
288.7 1.0656 568.07 10354
288.8 1.0686 569.8 10349
288.9 1.0716 571.52 10345
289 1.0746 573.25 10340
289.1 1.0776 574.99 10336
289.2 1.0806 576.73 10331
289.3 1.0836 578.48 10327
289.4 1.0867 580.23 10322
289.5 1.0897 581.99 10318
289.6 1.0928 583.75 10313
289.7 1.0958 585.51 10309
289.8 1.0989 587.28 10304
289.9 1.102 589.06 10300
290 1.105 590.84 10295
290.1 1.1081 592.63 10291
290.2 1.1112 594.42 10286
290.3 1.1143 596.21 10282
290.4 1.1174 598.02 10277
290.5 1.1205 599.82 10273
290.6 1.1236 601.63 10268
290.7 1.1267 603.45 10264
290.8 1.1299 605.27 10259
290.9 1.133 607.1 10255
291 1.1361 608.93 10250
291.1 1.1393 610.77 10245
291.2 1.1424 612.61 10241
291.3 1.1456 614.46 10236
291.4 1.1487 616.31 10232
291.5 1.1519 618.17 10227
291.6 1.1551 620.03 10223
291.7 1.1583 621.9 10218
291.8 1.1615 623.77 10213
291.9 1.1647 625.65 10209
292 1.1679 627.54 10204
292.1 1.1711 629.43 10200
292.2 1.1743 631.32 10195
292.3 1.1775 633.22 10190
292.4 1.1808 635.13 10186
292.5 1.184 637.04 10181
292.6 1.1872 638.96 10176
292.7 1.1905 640.88 10172
292.8 1.1937 642.81 10167
292.9 1.197 644.74 10162
293 1.2003 646.68 10158
293.1 1.2036 648.62 10153
293.2 1.2068 650.57 10148
293.3 1.2101 652.53 10144
293.4 1.2134 654.49 10139
293.5 1.2167 656.46 10134
293.6 1.22 658.43 10130
293.7 1.2234 660.41 10125
293.8 1.2267 662.39 10120
293.9 1.23 664.38 10115
294 1.2333 666.38 10111
294.1 1.2367 668.38 10106
294.2 1.24 670.39 10101
294.3 1.2434 672.4 10097
294.4 1.2468 674.42 10092
294.5 1.2501 676.44 10087
294.6 1.2535 678.47 10082
294.7 1.2569 680.51 10078
294.8 1.2603 682.55 10073
294.9 1.2637 684.6 10068
295 1.2671 686.65 10063
295.1 1.2705 688.71 10058
295.2 1.2739 690.78 10054
295.3 1.2774 692.85 10049
295.4 1.2808 694.93 10044
295.5 1.2842 697.01 10039
295.6 1.2877 699.1 10034
295.7 1.2911 701.19 10030
295.8 1.2946 703.3 10025
295.9 1.2981 705.41 10020
296 1.3015 707.52 10015
296.1 1.305 709.64 10010
296.2 1.3085 711.77 10005
296.3 1.312 713.9 10001
296.4 1.3155 716.04 9995.7
296.5 1.319 718.18 9990.8
296.6 1.3225 720.34 9985.9
296.7 1.326 722.49 9981
296.8 1.3296 724.66 9976.1
296.9 1.3331 726.83 9971.3
297 1.3367 729.01 9966.3
297.1 1.3402 731.19 9961.4
297.2 1.3438 733.38 9956.5
297.3 1.3473 735.58 9951.6
297.4 1.3509 737.78 9946.7
297.5 1.3545 739.99 9941.7
297.6 1.3581 742.21 9936.8
297.7 1.3617 744.43 9931.9
297.8 1.3653 746.66 9926.9
297.9 1.3689 748.89 9921.9
298 1.3725 751.13 9917
298.1 1.3761 753.38 9912
298.2 1.3797 755.64 9907
298.3 1.3834 757.9 9902
298.4 1.387 760.17 9897
298.5 1.3907 762.45 9892
298.6 1.3943 764.73 9887
298.7 1.398 767.02 9882
298.8 1.4017 769.32 9877
298.9 1.4053 771.62 9872
299 1.409 773.93 9866.9
299.1 1.4127 776.25 9861.9
299.2 1.4164 778.57 9856.8
299.3 1.4201 780.9 9851.8
299.4 1.4239 783.24 9846.7
299.5 1.4276 785.59 9841.6
299.6 1.4313 787.94 9836.6
299.7 1.435 790.3 9831.5
299.8 1.4388 792.66 9826.4
299.9 1.4425 795.04 9821.3
300 1.4463 797.42 9816.2
300.1 1.4501 799.81 9811.1
300.2 1.4538 802.2 9806
300.3 1.4576 804.6 9800.8
300.4 1.4614 807.01 9795.7
300.5 1.4652 809.43 9790.6
300.6 1.469 811.86 9785.4
300.7 1.4728 814.29 9780.3
300.8 1.4766 816.73 9775.1
300.9 1.4805 819.17 9769.9
301 1.4843 821.63 9764.8
301.1 1.4881 824.09 9759.6
301.2 1.492 826.56 9754.4
301.3 1.4958 829.04 9749.2
301.4 1.4997 831.52 9744
301.5 1.5036 834.01 9738.7
301.6 1.5075 836.51 9733.5
301.7 1.5113 839.02 9728.3
301.8 1.5152 841.53 9723.1
301.9 1.5191 844.06 9717.8
302 1.523 846.59 9712.6
302.1 1.527 849.13 9707.3
302.2 1.5309 851.67 9702
302.3 1.5348 854.23 9696.7
302.4 1.5387 856.79 9691.5
302.5 1.5427 859.36 9686.2
302.6 1.5466 861.94 9680.9
302.7 1.5506 864.53 9675.6
302.8 1.5546 867.12 9670.2
302.9 1.5586 869.72 9664.9
303 1.5625 872.33 9659.6
303.1 1.5665 874.95 9654.2
303.2 1.5705 877.58 9648.9
303.3 1.5745 880.21 9643.5
303.4 1.5785 882.86 9638.2
303.5 1.5826 885.51 9632.8
303.6 1.5866 888.17 9627.4
303.7 1.5906 890.84 9622
303.8 1.5947 893.52 9616.6
303.9 1.5987 896.2 9611.2
304 1.6028 898.9 9605.8
304.1 1.6069 901.6 9600.4
304.2 1.6109 904.31 9594.9
304.3 1.615 907.03 9589.5
304.4 1.6191 909.76 9584.1
304.5 1.6232 912.5 9578.6
304.6 1.6273 915.24 9573.1
304.7 1.6314 918 9567.6
304.8 1.6356 920.76 9562.2
304.9 1.6397 923.53 9556.7
305 1.6438 926.31 9551.2
305.1 1.648 929.1 9545.7
305.2 1.6521 931.9 9540.1
305.3 1.6563 934.71 9534.6
305.4 1.6605 937.53 9529.1
305.5 1.6646 940.35 9523.5
305.6 1.6688 943.19 9518
305.7 1.673 946.04 9512.4
305.8 1.6772 948.89 9506.8
305.9 1.6814 951.75 9501.2
306 1.6856 954.63 9495.6
306.1 1.6899 957.51 9490
306.2 1.6941 960.4 9484.4
306.3 1.6983 963.3 9478.8
306.4 1.7026 966.21 9473.2
306.5 1.7069 969.13 9467.5
306.6 1.7111 972.06 9461.9
306.7 1.7154 975 9456.2
306.8 1.7197 977.95 9450.6
306.9 1.724 980.91 9444.9
307 1.7283 983.88 9439.2
307.1 1.7326 986.85 9433.5
307.2 1.7369 989.84 9427.8
307.3 1.7412 992.84 9422.1
307.4 1.7455 995.85 9416.3
307.5 1.7499 998.87 9410.6
307.6 1.7542 1001.9 9404.8
307.7 1.7586 1004.9 9399.1
307.8 1.7629 1008 9393.3
307.9 1.7673 1011 9387.5
308 1.7717 1014.1 9381.8
308.1 1.7761 1017.2 9376
308.2 1.7805 1020.3 9370.1
308.3 1.7849 1023.4 9364.3
308.4 1.7893 1026.5 9358.5
308.5 1.7937 1029.6 9352.7
308.6 1.7981 1032.7 9346.8
308.7 1.8026 1035.9 9340.9
308.8 1.807 1039 9335.1
308.9 1.8115 1042.2 9329.2
309 1.8159 1045.4 9323.3
309.1 1.8204 1048.6 9317.4
309.2 1.8249 1051.8 9311.5
309.3 1.8293 1055 9305.5
309.4 1.8338 1058.2 9299.6
309.5 1.8383 1061.4 9293.7
309.6 1.8429 1064.7 9287.7
309.7 1.8474 1067.9 9281.7
309.8 1.8519 1071.2 9275.7
309.9 1.8564 1074.4 9269.7
310 1.861 1077.7 9263.7
310.1 1.8655 1081 9257.7
310.2 1.8701 1084.3 9251.7
310.3 1.8747 1087.7 9245.7
310.4 1.8792 1091 9239.6
310.5 1.8838 1094.3 9233.5
310.6 1.8884 1097.7 9227.5
310.7 1.893 1101.1 9221.4
310.8 1.8976 1104.4 9215.3
310.9 1.9023 1107.8 9209.2
311 1.9069 1111.2 9203
311.1 1.9115 1114.7 9196.9
311.2 1.9162 1118.1 9190.8
311.3 1.9208 1121.5 9184.6
311.4 1.9255 1125 9178.4
311.5 1.9302 1128.4 9172.3
311.6 1.9348 1131.9 9166.1
311.7 1.9395 1135.4 9159.9
311.8 1.9442 1138.9 9153.6
311.9 1.9489 1142.4 9147.4
312 1.9536 1146 9141.2
312.1 1.9584 1149.5 9134.9
312.2 1.9631 1153.1 9128.6
312.3 1.9678 1156.6 9122.3
312.4 1.9726 1160.2 9116
312.5 1.9773 1163.8 9109.7
312.6 1.9821 1167.4 9103.4
312.7 1.9869 1171 9097.1
312.8 1.9917 1174.7 9090.7
312.9 1.9965 1178.3 9084.4
313 2.0013 1182 9078
313.1 2.0061 1185.6 9071.6
313.2 2.0109 1189.3 9065.2
313.3 2.0157 1193 9058.8
313.4 2.0206 1196.7 9052.3
313.5 2.0254 1200.5 9045.9
313.6 2.0303 1204.2 9039.4
313.7 2.0351 1208 9033
313.8 2.04 1211.7 9026.5
313.9 2.0449 1215.5 9020
314 2.0498 1219.3 9013.5
314.1 2.0547 1223.1 9006.9
314.2 2.0596 1227 9000.4
314.3 2.0645 1230.8 8993.8
314.4 2.0694 1234.7 8987.2
314.5 2.0744 1238.5 8980.7
314.6 2.0793 1242.4 8974
314.7 2.0843 1246.3 8967.4
314.8 2.0892 1250.3 8960.8
314.9 2.0942 1254.2 8954.1
315 2.0992 1258.1 8947.5
315.1 2.1042 1262.1 8940.8
315.2 2.1092 1266.1 8934.1
315.3 2.1142 1270.1 8927.4
315.4 2.1192 1274.1 8920.7
315.5 2.1242 1278.1 8913.9
315.6 2.1292 1282.2 8907.2
315.7 2.1343 1286.2 8900.4
315.8 2.1393 1290.3 8893.6
315.9 2.1444 1294.4 8886.8
316 2.1495 1298.5 8880
316.1 2.1545 1302.6 8873.1
316.2 2.1596 1306.8 8866.3
316.3 2.1647 1310.9 8859.4
316.4 2.1698 1315.1 8852.5
316.5 2.175 1319.3 8845.6
316.6 2.1801 1323.5 8838.7
316.7 2.1852 1327.7 8831.8
316.8 2.1904 1332 8824.8
316.9 2.1955 1336.2 8817.8
317 2.2007 1340.5 8810.8
317.1 2.2059 1344.8 8803.8
317.2 2.211 1349.1 8796.8
317.3 2.2162 1353.5 8789.7
317.4 2.2214 1357.8 8782.7
317.5 2.2266 1362.2 8775.6
317.6 2.2319 1366.6 8768.5
317.7 2.2371 1371 8761.4
317.8 2.2423 1375.4 8754.2
317.9 2.2476 1379.8 8747.1
318 2.2528 1384.3 8739.9
318.1 2.2581 1388.8 8732.7
318.2 2.2634 1393.3 8725.5
318.3 2.2687 1397.8 8718.3
318.4 2.274 1402.3 8711
318.5 2.2793 1406.9 8703.8
318.6 2.2846 1411.5 8696.5
318.7 2.2899 1416.1 8689.2
318.8 2.2952 1420.7 8681.8
318.9 2.3006 1425.3 8674.5
319 2.3059 1430 8667.1
319.1 2.3113 1434.7 8659.7
319.2 2.3167 1439.4 8652.3
319.3 2.322 1444.1 8644.9
319.4 2.3274 1448.8 8637.4
319.5 2.3328 1453.6 8630
319.6 2.3383 1458.4 8622.5
319.7 2.3437 1463.2 8614.9
319.8 2.3491 1468 8607.4
319.9 2.3545 1472.9 8599.9
320 2.36 1477.8 8592.3
320.1 2.3655 1482.7 8584.7
320.2 2.3709 1487.6 8577
320.3 2.3764 1492.5 8569.4
320.4 2.3819 1497.5 8561.7
320.5 2.3874 1502.5 8554
320.6 2.3929 1507.5 8546.3
320.7 2.3984 1512.5 8538.6
320.8 2.404 1517.6 8530.8
320.9 2.4095 1522.7 8523
321 2.415 1527.8 8515.2
321.1 2.4206 1532.9 8507.4
321.2 2.4262 1538 8499.5
321.3 2.4317 1543.2 8491.6
321.4 2.4373 1548.4 8483.7
321.5 2.4429 1553.7 8475.8
321.6 2.4485 1558.9 8467.8
321.7 2.4542 1564.2 8459.8
321.8 2.4598 1569.5 8451.8
321.9 2.4654 1574.8 8443.8
322 2.4711 1580.2 8435.7
322.1 2.4767 1585.6 8427.6
322.2 2.4824 1591 8419.5
322.3 2.4881 1596.4 8411.4
322.4 2.4938 1601.9 8403.2
322.5 2.4995 1607.4 8395
322.6 2.5052 1612.9 8386.8
322.7 2.5109 1618.5 8378.5
322.8 2.5167 1624.1 8370.2
322.9 2.5224 1629.7 8361.9
323 2.5281 1635.3 8353.6
323.1 2.5339 1641 8345.2
323.2 2.5397 1646.7 8336.8
323.3 2.5455 1652.4 8328.4
323.4 2.5513 1658.2 8320
323.5 2.5571 1663.9 8311.5
323.6 2.5629 1669.8 8302.9
323.7 2.5687 1675.6 8294.4
323.8 2.5745 1681.5 8285.8
323.9 2.5804 1687.4 8277.2
324 2.5862 1693.4 8268.6
324.1 2.5921 1699.3 8259.9
324.2 2.598 1705.3 8251.2
324.3 2.6039 1711.4 8242.4
324.4 2.6098 1717.5 8233.7
324.5 2.6157 1723.6 8224.9
324.6 2.6216 1729.7 8216
324.7 2.6275 1735.9 8207.1
324.8 2.6335 1742.1 8198.2
324.9 2.6394 1748.4 8189.3
325 2.6454 1754.7 8180.3
325.1 2.6514 1761 8171.3
325.2 2.6574 1767.4 8162.2
325.3 2.6634 1773.8 8153.2
325.4 2.6694 1780.2 8144
325.5 2.6754 1786.7 8134.9
325.6 2.6814 1793.2 8125.7
325.7 2.6874 1799.7 8116.4
325.8 2.6935 1806.3 8107.1
325.9 2.6996 1813 8097.8
326 2.7056 1819.6 8088.5
326.1 2.7117 1826.4 8079.1
326.2 2.7178 1833.1 8069.6
326.3 2.7239 1839.9 8060.1
326.4 2.73 1846.7 8050.6
326.5 2.7362 1853.6 8041
326.6 2.7423 1860.6 8031.4
326.7 2.7485 1867.5 8021.8
326.8 2.7546 1874.5 8012.1
326.9 2.7608 1881.6 8002.3
327 2.767 1888.7 7992.6
327.1 2.7732 1895.9 7982.7
327.2 2.7794 1903.1 7972.8
327.3 2.7856 1910.3 7962.9
327.4 2.7918 1917.6 7952.9
327.5 2.7981 1925 7942.9
327.6 2.8043 1932.3 7932.9
327.7 2.8106 1939.8 7922.7
327.8 2.8169 1947.3 7912.6
327.9 2.8231 1954.8 7902.3
328 2.8294 1962.4 7892.1
328.1 2.8357 1970.1 7881.7
328.2 2.8421 1977.8 7871.4
328.3 2.8484 1985.6 7860.9
328.4 2.8547 1993.4 7850.4
328.5 2.8611 2001.3 7839.9
328.6 2.8675 2009.2 7829.3
328.7 2.8739 2017.2 7818.6
328.8 2.8802 2025.3 7807.9
328.9 2.8866 2033.4 7797.1
329 2.8931 2041.6 7786.3
329.1 2.8995 2049.8 7775.4
329.2 2.9059 2058.1 7764.4
329.3 2.9124 2066.5 7753.4
329.4 2.9188 2074.9 7742.3
329.5 2.9253 2083.4 7731.2
329.6 2.9318 2092 7719.9
329.7 2.9383 2100.6 7708.6
329.8 2.9448 2109.3 7697.3
329.9 2.9513 2118.1 7685.9
330 2.9579 2126.9 7674.4
330.1 2.9644 2135.9 7662.8
330.2 2.971 2144.9 7651.1
330.3 2.9776 2153.9 7639.4
330.4 2.9841 2163.1 7627.6
330.5 2.9907 2172.3 7615.7
330.6 2.9974 2181.7 7603.8
330.7 3.004 2191 7591.7
330.8 3.0106 2200.5 7579.6
330.9 3.0173 2210.1 7567.4
331 3.0239 2219.8 7555.1
331.1 3.0306 2229.5 7542.7
331.2 3.0373 2239.3 7530.3
331.3 3.044 2249.3 7517.7
331.4 3.0507 2259.3 7505.1
331.5 3.0574 2269.4 7492.3
331.6 3.0642 2279.6 7479.5
331.7 3.0709 2290 7466.5
331.8 3.0777 2300.4 7453.5
331.9 3.0844 2310.9 7440.3
332 3.0912 2321.6 7427.1
332.1 3.098 2332.3 7413.7
332.2 3.1049 2343.2 7400.2
332.3 3.1117 2354.2 7386.7
332.4 3.1185 2365.3 7373
332.5 3.1254 2376.5 7359.1
332.6 3.1323 2387.8 7345.2
332.7 3.1391 2399.3 7331.1
332.8 3.146 2410.9 7316.9
332.9 3.1529 2422.7 7302.6
333 3.1599 2434.5 7288.1
333.1 3.1668 2446.6 7273.5
333.2 3.1738 2458.7 7258.8
333.3 3.1807 2471 7243.9
333.4 3.1877 2483.5 7228.8
333.5 3.1947 2496.1 7213.6
333.6 3.2017 2508.9 7198.2
333.7 3.2087 2521.9 7182.7
333.8 3.2157 2535 7167
333.9 3.2228 2548.3 7151.1
334 3.2299 2561.8 7135.1
334.1 3.2369 2575.5 7118.8
334.2 3.244 2589.4 7102.4
334.3 3.2511 2603.5 7085.8
334.4 3.2583 2617.8 7068.9
334.5 3.2654 2632.3 7051.9
334.6 3.2725 2647.1 7034.6
334.7 3.2797 2662 7017.1
334.8 3.2869 2677.2 6999.4
334.9 3.2941 2692.7 6981.4
335 3.3013 2708.4 6963.1
335.1 3.3085 2724.4 6944.6
335.2 3.3158 2740.7 6925.8
335.3 3.323 2757.3 6906.8
335.4 3.3303 2774.2 6887.4
335.5 3.3376 2791.4 6867.7
335.6 3.3449 2808.9 6847.7
335.7 3.3522 2826.8 6827.3
335.8 3.3595 2845.1 6806.5
335.9 3.3669 2863.8 6785.4
336 3.3743 2882.8 6763.9
336.1 3.3816 2902.3 6742
336.2 3.389 2922.3 6719.6
336.3 3.3965 2942.7 6696.7
336.4 3.4039 2963.6 6673.3
336.5 3.4114 2985.1 6649.4
336.6 3.4188 3007.1 6625
336.7 3.4263 3029.8 6599.9
336.8 3.4338 3053.1 6574.2
336.9 3.4413 3077.1 6547.8
337 3.4489 3101.9 6520.6
337.1 3.4564 3127.5 6492.7
337.2 3.464 3153.9 6463.9
337.3 3.4716 3181.3 6434.1
337.4 3.4792 3209.8 6403.3
337.5 3.4869 3239.4 6371.3
337.6 3.4945 3270.3 6338.1
337.7 3.5022 3302.6 6303.5
337.8 3.5099 3336.5 6267.3
337.9 3.5176 3372.1 6229.3
338 3.5253 3409.8 6189.3
338.1 3.5331 3449.8 6147
338.2 3.5409 3492.5 6102
338.3 3.5487 3538.4 6053.7
338.4 3.5565 3588.2 6001.6
338.5 3.5643 3642.8 5944.6
338.6 3.5722 3703.4 5881.6
338.7 3.5801 3772.1 5810.3
338.8 3.588 3852 5727.7
338.9 3.596 3949 5627.8
339 3.604 4075.6 5497.4
339.1 3.612 4271.4 5295.8
339.11 3.6128 4299.5 5266.8
339.12 3.6136 4330.6 5234.6
339.13 3.6145 4365.7 5198.4
339.14 3.6153 4406 5156.8
339.15 3.6161 4454.1 5107.2
339.16 3.6169 4514.9 5044.5
339.17 3.6177 4602.9 4954.1
339.171 3.6178 4614.9 4941.9
339.172 3.6178 4628 4928.5
339.173 3.6179 4779 4779
