"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
252.2 0.29554 152.58 13680
252.3 0.29659 153.09 13677
252.4 0.29764 153.6 13674
252.5 0.2987 154.12 13671
252.6 0.29975 154.64 13668
252.7 0.30081 155.15 13664
252.8 0.30188 155.67 13661
252.9 0.30294 156.19 13658
253 0.30401 156.71 13655
253.1 0.30508 157.24 13652
253.2 0.30616 157.76 13648
253.3 0.30724 158.28 13645
253.4 0.30832 158.81 13642
253.5 0.3094 159.34 13639
253.6 0.31049 159.87 13635
253.7 0.31157 160.4 13632
253.8 0.31267 160.93 13629
253.9 0.31376 161.47 13626
254 0.31486 162 13623
254.1 0.31596 162.54 13619
254.2 0.31706 163.07 13616
254.3 0.31817 163.61 13613
254.4 0.31928 164.15 13610
254.5 0.32039 164.7 13606
254.6 0.32151 165.24 13603
254.7 0.32262 165.78 13600
254.8 0.32374 166.33 13597
254.9 0.32487 166.88 13593
255 0.32599 167.42 13590
255.1 0.32712 167.98 13587
255.2 0.32826 168.53 13584
255.3 0.32939 169.08 13580
255.4 0.33053 169.63 13577
255.5 0.33167 170.19 13574
255.6 0.33282 170.75 13571
255.7 0.33396 171.3 13567
255.8 0.33511 171.86 13564
255.9 0.33627 172.43 13561
256 0.33742 172.99 13558
256.1 0.33858 173.55 13554
256.2 0.33975 174.12 13551
256.3 0.34091 174.69 13548
256.4 0.34208 175.25 13545
256.5 0.34325 175.82 13541
256.6 0.34442 176.4 13538
256.7 0.3456 176.97 13535
256.8 0.34678 177.54 13532
256.9 0.34797 178.12 13528
257 0.34915 178.7 13525
257.1 0.35034 179.27 13522
257.2 0.35153 179.85 13519
257.3 0.35273 180.43 13515
257.4 0.35393 181.02 13512
257.5 0.35513 181.6 13509
257.6 0.35633 182.19 13505
257.7 0.35754 182.78 13502
257.8 0.35875 183.36 13499
257.9 0.35997 183.95 13496
258 0.36118 184.55 13492
258.1 0.3624 185.14 13489
258.2 0.36363 185.73 13486
258.3 0.36485 186.33 13483
258.4 0.36608 186.93 13479
258.5 0.36732 187.53 13476
258.6 0.36855 188.13 13473
258.7 0.36979 188.73 13469
258.8 0.37103 189.33 13466
258.9 0.37228 189.94 13463
259 0.37352 190.54 13460
259.1 0.37478 191.15 13456
259.2 0.37603 191.76 13453
259.3 0.37729 192.37 13450
259.4 0.37855 192.99 13446
259.5 0.37981 193.6 13443
259.6 0.38108 194.22 13440
259.7 0.38235 194.83 13436
259.8 0.38362 195.45 13433
259.9 0.3849 196.07 13430
260 0.38618 196.69 13427
260.1 0.38746 197.32 13423
260.2 0.38875 197.94 13420
260.3 0.39004 198.57 13417
260.4 0.39133 199.2 13413
260.5 0.39262 199.82 13410
260.6 0.39392 200.46 13407
260.7 0.39522 201.09 13403
260.8 0.39653 201.72 13400
260.9 0.39784 202.36 13397
261 0.39915 202.99 13393
261.1 0.40046 203.63 13390
261.2 0.40178 204.27 13387
261.3 0.4031 204.92 13383
261.4 0.40443 205.56 13380
261.5 0.40576 206.2 13377
261.6 0.40709 206.85 13373
261.7 0.40842 207.5 13370
261.8 0.40976 208.15 13367
261.9 0.4111 208.8 13363
262 0.41245 209.45 13360
262.1 0.41379 210.11 13357
262.2 0.41514 210.76 13353
262.3 0.4165 211.42 13350
262.4 0.41786 212.08 13347
262.5 0.41922 212.74 13343
262.6 0.42058 213.4 13340
262.7 0.42195 214.07 13337
262.8 0.42332 214.73 13333
262.9 0.42469 215.4 13330
263 0.42607 216.07 13327
263.1 0.42745 216.74 13323
263.2 0.42883 217.41 13320
263.3 0.43022 218.09 13317
263.4 0.43161 218.76 13313
263.5 0.43301 219.44 13310
263.6 0.4344 220.12 13307
263.7 0.4358 220.8 13303
263.8 0.43721 221.48 13300
263.9 0.43862 222.16 13296
264 0.44003 222.85 13293
264.1 0.44144 223.54 13290
264.2 0.44286 224.23 13286
264.3 0.44428 224.92 13283
264.4 0.4457 225.61 13280
264.5 0.44713 226.3 13276
264.6 0.44856 227 13273
264.7 0.45 227.69 13269
264.8 0.45144 228.39 13266
264.9 0.45288 229.09 13263
265 0.45432 229.79 13259
265.1 0.45577 230.5 13256
265.2 0.45722 231.2 13253
265.3 0.45868 231.91 13249
265.4 0.46014 232.62 13246
265.5 0.4616 233.33 13242
265.6 0.46306 234.04 13239
265.7 0.46453 234.76 13236
265.8 0.46601 235.47 13232
265.9 0.46748 236.19 13229
266 0.46896 236.91 13225
266.1 0.47044 237.63 13222
266.2 0.47193 238.35 13219
266.3 0.47342 239.07 13215
266.4 0.47491 239.8 13212
266.5 0.47641 240.53 13208
266.6 0.47791 241.26 13205
266.7 0.47942 241.99 13202
266.8 0.48092 242.72 13198
266.9 0.48243 243.46 13195
267 0.48395 244.19 13191
267.1 0.48547 244.93 13188
267.2 0.48699 245.67 13185
267.3 0.48851 246.41 13181
267.4 0.49004 247.15 13178
267.5 0.49157 247.9 13174
267.6 0.49311 248.65 13171
267.7 0.49465 249.39 13167
267.8 0.49619 250.15 13164
267.9 0.49774 250.9 13161
268 0.49929 251.65 13157
268.1 0.50084 252.41 13154
268.2 0.5024 253.16 13150
268.3 0.50396 253.92 13147
268.4 0.50553 254.69 13143
268.5 0.50709 255.45 13140
268.6 0.50867 256.21 13137
268.7 0.51024 256.98 13133
268.8 0.51182 257.75 13130
268.9 0.5134 258.52 13126
269 0.51499 259.29 13123
269.1 0.51658 260.06 13119
269.2 0.51817 260.84 13116
269.3 0.51977 261.62 13112
269.4 0.52137 262.4 13109
269.5 0.52298 263.18 13106
269.6 0.52458 263.96 13102
269.7 0.5262 264.74 13099
269.8 0.52781 265.53 13095
269.9 0.52943 266.32 13092
270 0.53105 267.11 13088
270.1 0.53268 267.9 13085
270.2 0.53431 268.7 13081
270.3 0.53594 269.49 13078
270.4 0.53758 270.29 13074
270.5 0.53922 271.09 13071
270.6 0.54087 271.89 13067
270.7 0.54252 272.69 13064
270.8 0.54417 273.5 13061
270.9 0.54583 274.31 13057
271 0.54749 275.11 13054
271.1 0.54915 275.93 13050
271.2 0.55082 276.74 13047
271.3 0.55249 277.55 13043
271.4 0.55416 278.37 13040
271.5 0.55584 279.19 13036
271.6 0.55752 280.01 13033
271.7 0.55921 280.83 13029
271.8 0.5609 281.65 13026
271.9 0.56259 282.48 13022
272 0.56429 283.31 13019
272.1 0.56599 284.14 13015
272.2 0.5677 284.97 13012
272.3 0.56941 285.8 13008
272.4 0.57112 286.64 13005
272.5 0.57284 287.48 13001
272.6 0.57456 288.32 12998
272.7 0.57628 289.16 12994
272.8 0.57801 290 12991
272.9 0.57974 290.85 12987
273 0.58148 291.7 12984
273.1 0.58322 292.55 12980
273.2 0.58496 293.4 12977
273.3 0.58671 294.25 12973
273.4 0.58846 295.11 12970
273.5 0.59022 295.96 12966
273.6 0.59197 296.82 12963
273.7 0.59374 297.68 12959
273.8 0.5955 298.55 12955
273.9 0.59728 299.41 12952
274 0.59905 300.28 12948
274.1 0.60083 301.15 12945
274.2 0.60261 302.02 12941
274.3 0.6044 302.89 12938
274.4 0.60619 303.77 12934
274.5 0.60798 304.65 12931
274.6 0.60978 305.53 12927
274.7 0.61158 306.41 12924
274.8 0.61339 307.29 12920
274.9 0.6152 308.18 12917
275 0.61701 309.06 12913
275.1 0.61883 309.95 12909
275.2 0.62065 310.84 12906
275.3 0.62248 311.74 12902
275.4 0.62431 312.63 12899
275.5 0.62614 313.53 12895
275.6 0.62798 314.43 12892
275.7 0.62982 315.33 12888
275.8 0.63166 316.24 12885
275.9 0.63351 317.14 12881
276 0.63537 318.05 12877
276.1 0.63722 318.96 12874
276.2 0.63909 319.87 12870
276.3 0.64095 320.79 12867
276.4 0.64282 321.71 12863
276.5 0.64469 322.62 12860
276.6 0.64657 323.54 12856
276.7 0.64845 324.47 12852
276.8 0.65034 325.39 12849
276.9 0.65223 326.32 12845
277 0.65412 327.25 12842
277.1 0.65602 328.18 12838
277.2 0.65792 329.11 12834
277.3 0.65983 330.05 12831
277.4 0.66174 330.99 12827
277.5 0.66365 331.93 12824
277.6 0.66557 332.87 12820
277.7 0.66749 333.81 12816
277.8 0.66942 334.76 12813
277.9 0.67135 335.71 12809
278 0.67328 336.66 12806
278.1 0.67522 337.61 12802
278.2 0.67717 338.57 12798
278.3 0.67911 339.52 12795
278.4 0.68106 340.48 12791
278.5 0.68302 341.44 12788
278.6 0.68498 342.41 12784
278.7 0.68694 343.37 12780
278.8 0.68891 344.34 12777
278.9 0.69088 345.31 12773
279 0.69286 346.28 12769
279.1 0.69484 347.26 12766
279.2 0.69682 348.24 12762
279.3 0.69881 349.22 12759
279.4 0.7008 350.2 12755
279.5 0.7028 351.18 12751
279.6 0.7048 352.17 12748
279.7 0.70681 353.15 12744
279.8 0.70882 354.14 12740
279.9 0.71083 355.14 12737
280 0.71285 356.13 12733
280.1 0.71487 357.13 12729
280.2 0.7169 358.13 12726
280.3 0.71893 359.13 12722
280.4 0.72096 360.13 12718
280.5 0.723 361.14 12715
280.6 0.72504 362.15 12711
280.7 0.72709 363.16 12707
280.8 0.72914 364.17 12704
280.9 0.7312 365.19 12700
281 0.73326 366.21 12696
281.1 0.73532 367.23 12693
281.2 0.73739 368.25 12689
281.3 0.73947 369.27 12685
281.4 0.74154 370.3 12682
281.5 0.74362 371.33 12678
281.6 0.74571 372.36 12674
281.7 0.7478 373.4 12671
281.8 0.7499 374.43 12667
281.9 0.75199 375.47 12663
282 0.7541 376.51 12660
282.1 0.75621 377.55 12656
282.2 0.75832 378.6 12652
282.3 0.76043 379.65 12649
282.4 0.76255 380.7 12645
282.5 0.76468 381.75 12641
282.6 0.76681 382.81 12637
282.7 0.76894 383.86 12634
282.8 0.77108 384.92 12630
282.9 0.77322 385.99 12626
283 0.77537 387.05 12623
283.1 0.77752 388.12 12619
283.2 0.77968 389.19 12615
283.3 0.78184 390.26 12611
283.4 0.784 391.33 12608
283.5 0.78617 392.41 12604
283.6 0.78834 393.49 12600
283.7 0.79052 394.57 12597
283.8 0.7927 395.66 12593
283.9 0.79489 396.74 12589
284 0.79708 397.83 12585
284.1 0.79927 398.92 12582
284.2 0.80147 400.02 12578
284.3 0.80368 401.11 12574
284.4 0.80589 402.21 12570
284.5 0.8081 403.31 12567
284.6 0.81032 404.42 12563
284.7 0.81254 405.52 12559
284.8 0.81477 406.63 12555
284.9 0.817 407.74 12552
285 0.81923 408.86 12548
285.1 0.82147 409.97 12544
285.2 0.82372 411.09 12540
285.3 0.82597 412.21 12537
285.4 0.82822 413.34 12533
285.5 0.83048 414.46 12529
285.6 0.83274 415.59 12525
285.7 0.83501 416.72 12521
285.8 0.83728 417.86 12518
285.9 0.83955 419 12514
286 0.84183 420.13 12510
286.1 0.84412 421.28 12506
286.2 0.84641 422.42 12503
286.3 0.8487 423.57 12499
286.4 0.851 424.72 12495
286.5 0.85331 425.87 12491
286.6 0.85561 427.02 12487
286.7 0.85793 428.18 12484
286.8 0.86024 429.34 12480
286.9 0.86257 430.5 12476
287 0.86489 431.67 12472
287.1 0.86722 432.83 12468
287.2 0.86956 434 12465
287.3 0.8719 435.18 12461
287.4 0.87424 436.35 12457
287.5 0.87659 437.53 12453
287.6 0.87895 438.71 12449
287.7 0.8813 439.9 12445
287.8 0.88367 441.08 12442
287.9 0.88604 442.27 12438
288 0.88841 443.46 12434
288.1 0.89079 444.66 12430
288.2 0.89317 445.85 12426
288.3 0.89555 447.05 12422
288.4 0.89795 448.25 12419
288.5 0.90034 449.46 12415
288.6 0.90274 450.67 12411
288.7 0.90515 451.88 12407
288.8 0.90756 453.09 12403
288.9 0.90997 454.31 12399
289 0.91239 455.52 12396
289.1 0.91482 456.74 12392
289.2 0.91724 457.97 12388
289.3 0.91968 459.2 12384
289.4 0.92212 460.42 12380
289.5 0.92456 461.66 12376
289.6 0.92701 462.89 12372
289.7 0.92946 464.13 12369
289.8 0.93192 465.37 12365
289.9 0.93438 466.61 12361
290 0.93685 467.86 12357
290.1 0.93932 469.11 12353
290.2 0.94179 470.36 12349
290.3 0.94428 471.61 12345
290.4 0.94676 472.87 12341
290.5 0.94925 474.13 12337
290.6 0.95175 475.39 12334
290.7 0.95425 476.66 12330
290.8 0.95675 477.93 12326
290.9 0.95926 479.2 12322
291 0.96178 480.47 12318
291.1 0.9643 481.75 12314
291.2 0.96682 483.03 12310
291.3 0.96935 484.31 12306
291.4 0.97189 485.6 12302
291.5 0.97442 486.89 12298
291.6 0.97697 488.18 12294
291.7 0.97952 489.47 12291
291.8 0.98207 490.77 12287
291.9 0.98463 492.07 12283
292 0.98719 493.37 12279
292.1 0.98976 494.68 12275
292.2 0.99233 495.99 12271
292.3 0.99491 497.3 12267
292.4 0.99749 498.62 12263
292.5 1.0001 499.93 12259
292.6 1.0027 501.25 12255
292.7 1.0053 502.58 12251
292.8 1.0079 503.91 12247
292.9 1.0105 505.23 12243
293 1.0131 506.57 12239
293.1 1.0157 507.9 12235
293.2 1.0183 509.24 12231
293.3 1.021 510.58 12227
293.4 1.0236 511.93 12223
293.5 1.0262 513.28 12219
293.6 1.0289 514.63 12215
293.7 1.0315 515.98 12211
293.8 1.0342 517.34 12207
293.9 1.0368 518.7 12203
294 1.0395 520.06 12200
294.1 1.0422 521.43 12196
294.2 1.0448 522.79 12192
294.3 1.0475 524.17 12188
294.4 1.0502 525.54 12184
294.5 1.0529 526.92 12180
294.6 1.0556 528.3 12176
294.7 1.0583 529.69 12172
294.8 1.061 531.07 12167
294.9 1.0637 532.46 12163
295 1.0664 533.86 12159
295.1 1.0691 535.25 12155
295.2 1.0718 536.65 12151
295.3 1.0746 538.06 12147
295.4 1.0773 539.46 12143
295.5 1.08 540.87 12139
295.6 1.0828 542.29 12135
295.7 1.0855 543.7 12131
295.8 1.0883 545.12 12127
295.9 1.091 546.54 12123
296 1.0938 547.97 12119
296.1 1.0966 549.4 12115
296.2 1.0993 550.83 12111
296.3 1.1021 552.26 12107
296.4 1.1049 553.7 12103
296.5 1.1077 555.14 12099
296.6 1.1105 556.59 12095
296.7 1.1133 558.04 12091
296.8 1.1161 559.49 12087
296.9 1.1189 560.94 12083
297 1.1217 562.4 12079
297.1 1.1245 563.86 12074
297.2 1.1274 565.33 12070
297.3 1.1302 566.79 12066
297.4 1.133 568.27 12062
297.5 1.1359 569.74 12058
297.6 1.1387 571.22 12054
297.7 1.1416 572.7 12050
297.8 1.1444 574.18 12046
297.9 1.1473 575.67 12042
298 1.1501 577.16 12038
298.1 1.153 578.66 12033
298.2 1.1559 580.15 12029
298.3 1.1588 581.66 12025
298.4 1.1617 583.16 12021
298.5 1.1645 584.67 12017
298.6 1.1674 586.18 12013
298.7 1.1704 587.69 12009
298.8 1.1733 589.21 12005
298.9 1.1762 590.73 12000
299 1.1791 592.26 11996
299.1 1.182 593.79 11992
299.2 1.1849 595.32 11988
299.3 1.1879 596.86 11984
299.4 1.1908 598.4 11980
299.5 1.1938 599.94 11976
299.6 1.1967 601.48 11971
299.7 1.1997 603.03 11967
299.8 1.2026 604.59 11963
299.9 1.2056 606.14 11959
300 1.2086 607.7 11955
300.1 1.2116 609.27 11951
300.2 1.2145 610.83 11946
300.3 1.2175 612.4 11942
300.4 1.2205 613.98 11938
300.5 1.2235 615.56 11934
300.6 1.2265 617.14 11930
300.7 1.2295 618.72 11925
300.8 1.2326 620.31 11921
300.9 1.2356 621.9 11917
301 1.2386 623.5 11913
301.1 1.2416 625.1 11909
301.2 1.2447 626.7 11904
301.3 1.2477 628.31 11900
301.4 1.2508 629.92 11896
301.5 1.2538 631.53 11892
301.6 1.2569 633.15 11888
301.7 1.2599 634.77 11883
301.8 1.263 636.4 11879
301.9 1.2661 638.03 11875
302 1.2692 639.66 11871
302.1 1.2722 641.29 11866
302.2 1.2753 642.93 11862
302.3 1.2784 644.58 11858
302.4 1.2815 646.23 11854
302.5 1.2846 647.88 11849
302.6 1.2878 649.53 11845
302.7 1.2909 651.19 11841
302.8 1.294 652.85 11837
302.9 1.2971 654.52 11832
303 1.3003 656.19 11828
303.1 1.3034 657.86 11824
303.2 1.3066 659.54 11819
303.3 1.3097 661.22 11815
303.4 1.3129 662.91 11811
303.5 1.316 664.6 11807
303.6 1.3192 666.29 11802
303.7 1.3224 667.99 11798
303.8 1.3256 669.69 11794
303.9 1.3287 671.39 11789
304 1.3319 673.1 11785
304.1 1.3351 674.81 11781
304.2 1.3383 676.53 11776
304.3 1.3415 678.25 11772
304.4 1.3448 679.98 11768
304.5 1.348 681.71 11763
304.6 1.3512 683.44 11759
304.7 1.3544 685.17 11755
304.8 1.3577 686.91 11750
304.9 1.3609 688.66 11746
305 1.3642 690.41 11742
305.1 1.3674 692.16 11737
305.2 1.3707 693.92 11733
305.3 1.3739 695.68 11729
305.4 1.3772 697.44 11724
305.5 1.3805 699.21 11720
305.6 1.3838 700.98 11716
305.7 1.387 702.76 11711
305.8 1.3903 704.54 11707
305.9 1.3936 706.33 11702
306 1.3969 708.12 11698
306.1 1.4003 709.91 11694
306.2 1.4036 711.71 11689
306.3 1.4069 713.51 11685
306.4 1.4102 715.31 11680
306.5 1.4135 717.12 11676
306.6 1.4169 718.94 11672
306.7 1.4202 720.76 11667
306.8 1.4236 722.58 11663
306.9 1.4269 724.41 11658
307 1.4303 726.24 11654
307.1 1.4337 728.07 11650
307.2 1.437 729.91 11645
307.3 1.4404 731.76 11641
307.4 1.4438 733.6 11636
307.5 1.4472 735.46 11632
307.6 1.4506 737.31 11627
307.7 1.454 739.18 11623
307.8 1.4574 741.04 11618
307.9 1.4608 742.91 11614
308 1.4642 744.78 11609
308.1 1.4677 746.66 11605
308.2 1.4711 748.55 11601
308.3 1.4745 750.43 11596
308.4 1.478 752.33 11592
308.5 1.4814 754.22 11587
308.6 1.4849 756.12 11583
308.7 1.4883 758.03 11578
308.8 1.4918 759.94 11574
308.9 1.4953 761.85 11569
309 1.4988 763.77 11565
309.1 1.5022 765.69 11560
309.2 1.5057 767.62 11556
309.3 1.5092 769.55 11551
309.4 1.5127 771.49 11546
309.5 1.5162 773.43 11542
309.6 1.5198 775.38 11537
309.7 1.5233 777.33 11533
309.8 1.5268 779.28 11528
309.9 1.5303 781.24 11524
310 1.5339 783.2 11519
310.1 1.5374 785.17 11515
310.2 1.541 787.15 11510
310.3 1.5445 789.13 11506
310.4 1.5481 791.11 11501
310.5 1.5517 793.1 11496
310.6 1.5552 795.09 11492
310.7 1.5588 797.08 11487
310.8 1.5624 799.09 11483
310.9 1.566 801.09 11478
311 1.5696 803.1 11473
311.1 1.5732 805.12 11469
311.2 1.5768 807.14 11464
311.3 1.5804 809.17 11460
311.4 1.584 811.2 11455
311.5 1.5877 813.23 11450
311.6 1.5913 815.27 11446
311.7 1.595 817.32 11441
311.8 1.5986 819.37 11437
311.9 1.6023 821.42 11432
312 1.6059 823.48 11427
312.1 1.6096 825.54 11423
312.2 1.6132 827.61 11418
312.3 1.6169 829.69 11413
312.4 1.6206 831.77 11409
312.5 1.6243 833.85 11404
312.6 1.628 835.94 11399
312.7 1.6317 838.03 11395
312.8 1.6354 840.13 11390
312.9 1.6391 842.24 11385
313 1.6428 844.35 11381
313.1 1.6466 846.46 11376
313.2 1.6503 848.58 11371
313.3 1.654 850.71 11366
313.4 1.6578 852.84 11362
313.5 1.6615 854.97 11357
313.6 1.6653 857.11 11352
313.7 1.6691 859.26 11348
313.8 1.6728 861.41 11343
313.9 1.6766 863.56 11338
314 1.6804 865.72 11333
314.1 1.6842 867.89 11329
314.2 1.688 870.06 11324
314.3 1.6918 872.24 11319
314.4 1.6956 874.42 11314
314.5 1.6994 876.6 11310
314.6 1.7032 878.8 11305
314.7 1.707 880.99 11300
314.8 1.7109 883.2 11295
314.9 1.7147 885.41 11290
315 1.7186 887.62 11286
315.1 1.7224 889.84 11281
315.2 1.7263 892.06 11276
315.3 1.7301 894.29 11271
315.4 1.734 896.53 11266
315.5 1.7379 898.77 11262
315.6 1.7418 901.02 11257
315.7 1.7456 903.27 11252
315.8 1.7495 905.53 11247
315.9 1.7534 907.79 11242
316 1.7574 910.06 11237
316.1 1.7613 912.33 11233
316.2 1.7652 914.61 11228
316.3 1.7691 916.9 11223
316.4 1.7731 919.19 11218
316.5 1.777 921.49 11213
316.6 1.7809 923.79 11208
316.7 1.7849 926.1 11203
316.8 1.7889 928.41 11199
316.9 1.7928 930.73 11194
317 1.7968 933.05 11189
317.1 1.8008 935.39 11184
317.2 1.8048 937.72 11179
317.3 1.8088 940.06 11174
317.4 1.8128 942.41 11169
317.5 1.8168 944.77 11164
317.6 1.8208 947.13 11159
317.7 1.8248 949.49 11154
317.8 1.8288 951.87 11149
317.9 1.8328 954.24 11144
318 1.8369 956.63 11139
318.1 1.8409 959.02 11135
318.2 1.845 961.41 11130
318.3 1.849 963.81 11125
318.4 1.8531 966.22 11120
318.5 1.8572 968.64 11115
318.6 1.8612 971.06 11110
318.7 1.8653 973.48 11105
318.8 1.8694 975.91 11100
318.9 1.8735 978.35 11095
319 1.8776 980.8 11090
319.1 1.8817 983.25 11085
319.2 1.8858 985.7 11080
319.3 1.89 988.17 11075
319.4 1.8941 990.64 11070
319.5 1.8982 993.11 11064
319.6 1.9024 995.59 11059
319.7 1.9065 998.08 11054
319.8 1.9107 1000.6 11049
319.9 1.9148 1003.1 11044
320 1.919 1005.6 11039
320.1 1.9232 1008.1 11034
320.2 1.9274 1010.6 11029
320.3 1.9316 1013.1 11024
320.4 1.9358 1015.7 11019
320.5 1.94 1018.2 11014
320.6 1.9442 1020.8 11009
320.7 1.9484 1023.3 11003
320.8 1.9526 1025.9 10998
320.9 1.9568 1028.4 10993
321 1.9611 1031 10988
321.1 1.9653 1033.6 10983
321.2 1.9696 1036.2 10978
321.3 1.9738 1038.8 10973
321.4 1.9781 1041.4 10967
321.5 1.9824 1044 10962
321.6 1.9866 1046.6 10957
321.7 1.9909 1049.2 10952
321.8 1.9952 1051.8 10947
321.9 1.9995 1054.5 10942
322 2.0038 1057.1 10936
322.1 2.0081 1059.7 10931
322.2 2.0124 1062.4 10926
322.3 2.0168 1065.1 10921
322.4 2.0211 1067.7 10916
322.5 2.0254 1070.4 10910
322.6 2.0298 1073.1 10905
322.7 2.0341 1075.8 10900
322.8 2.0385 1078.5 10895
322.9 2.0429 1081.2 10889
323 2.0472 1083.9 10884
323.1 2.0516 1086.6 10879
323.2 2.056 1089.3 10873
323.3 2.0604 1092.1 10868
323.4 2.0648 1094.8 10863
323.5 2.0692 1097.5 10858
323.6 2.0736 1100.3 10852
323.7 2.078 1103 10847
323.8 2.0825 1105.8 10842
323.9 2.0869 1108.6 10836
324 2.0913 1111.4 10831
324.1 2.0958 1114.2 10826
324.2 2.1002 1117 10820
324.3 2.1047 1119.8 10815
324.4 2.1092 1122.6 10810
324.5 2.1137 1125.4 10804
324.6 2.1181 1128.2 10799
324.7 2.1226 1131.1 10793
324.8 2.1271 1133.9 10788
324.9 2.1316 1136.8 10783
325 2.1361 1139.6 10777
325.1 2.1407 1142.5 10772
325.2 2.1452 1145.3 10766
325.3 2.1497 1148.2 10761
325.4 2.1543 1151.1 10755
325.5 2.1588 1154 10750
325.6 2.1634 1156.9 10745
325.7 2.1679 1159.8 10739
325.8 2.1725 1162.8 10734
325.9 2.1771 1165.7 10728
326 2.1817 1168.6 10723
326.1 2.1862 1171.6 10717
326.2 2.1908 1174.5 10712
326.3 2.1954 1177.5 10706
326.4 2.2001 1180.4 10701
326.5 2.2047 1183.4 10695
326.6 2.2093 1186.4 10689
326.7 2.2139 1189.4 10684
326.8 2.2186 1192.4 10678
326.9 2.2232 1195.4 10673
327 2.2279 1198.4 10667
327.1 2.2325 1201.5 10662
327.2 2.2372 1204.5 10656
327.3 2.2419 1207.5 10650
327.4 2.2466 1210.6 10645
327.5 2.2513 1213.7 10639
327.6 2.2559 1216.7 10634
327.7 2.2607 1219.8 10628
327.8 2.2654 1222.9 10622
327.9 2.2701 1226 10617
328 2.2748 1229.1 10611
328.1 2.2795 1232.2 10605
328.2 2.2843 1235.3 10600
328.3 2.289 1238.5 10594
328.4 2.2938 1241.6 10588
328.5 2.2986 1244.7 10583
328.6 2.3033 1247.9 10577
328.7 2.3081 1251.1 10571
328.8 2.3129 1254.2 10566
328.9 2.3177 1257.4 10560
329 2.3225 1260.6 10554
329.1 2.3273 1263.8 10548
329.2 2.3321 1267 10543
329.3 2.3369 1270.3 10537
329.4 2.3418 1273.5 10531
329.5 2.3466 1276.7 10525
329.6 2.3514 1280 10519
329.7 2.3563 1283.2 10514
329.8 2.3611 1286.5 10508
329.9 2.366 1289.8 10502
330 2.3709 1293.1 10496
330.1 2.3758 1296.4 10490
330.2 2.3807 1299.7 10484
330.3 2.3856 1303 10479
330.4 2.3905 1306.3 10473
330.5 2.3954 1309.6 10467
330.6 2.4003 1313 10461
330.7 2.4052 1316.3 10455
330.8 2.4101 1319.7 10449
330.9 2.4151 1323.1 10443
331 2.42 1326.5 10437
331.1 2.425 1329.9 10431
331.2 2.43 1333.3 10425
331.3 2.4349 1336.7 10419
331.4 2.4399 1340.1 10413
331.5 2.4449 1343.5 10407
331.6 2.4499 1347 10402
331.7 2.4549 1350.5 10396
331.8 2.4599 1353.9 10389
331.9 2.4649 1357.4 10383
332 2.4699 1360.9 10377
332.1 2.475 1364.4 10371
332.2 2.48 1367.9 10365
332.3 2.4851 1371.4 10359
332.4 2.4901 1374.9 10353
332.5 2.4952 1378.5 10347
332.6 2.5002 1382 10341
332.7 2.5053 1385.6 10335
332.8 2.5104 1389.2 10329
332.9 2.5155 1392.8 10323
333 2.5206 1396.3 10317
333.1 2.5257 1400 10310
333.2 2.5308 1403.6 10304
333.3 2.536 1407.2 10298
333.4 2.5411 1410.8 10292
333.5 2.5462 1414.5 10286
333.6 2.5514 1418.2 10279
333.7 2.5565 1421.8 10273
333.8 2.5617 1425.5 10267
333.9 2.5669 1429.2 10261
334 2.572 1432.9 10255
334.1 2.5772 1436.6 10248
334.2 2.5824 1440.4 10242
334.3 2.5876 1444.1 10236
334.4 2.5928 1447.9 10229
334.5 2.5981 1451.6 10223
334.6 2.6033 1455.4 10217
334.7 2.6085 1459.2 10210
334.8 2.6138 1463 10204
334.9 2.619 1466.8 10198
335 2.6243 1470.7 10191
335.1 2.6295 1474.5 10185
335.2 2.6348 1478.4 10179
335.3 2.6401 1482.2 10172
335.4 2.6454 1486.1 10166
335.5 2.6507 1490 10159
335.6 2.656 1493.9 10153
335.7 2.6613 1497.8 10146
335.8 2.6666 1501.7 10140
335.9 2.6719 1505.7 10134
336 2.6773 1509.6 10127
336.1 2.6826 1513.6 10121
336.2 2.688 1517.6 10114
336.3 2.6933 1521.6 10107
336.4 2.6987 1525.6 10101
336.5 2.7041 1529.6 10094
336.6 2.7095 1533.6 10088
336.7 2.7149 1537.7 10081
336.8 2.7203 1541.7 10075
336.9 2.7257 1545.8 10068
337 2.7311 1549.9 10061
337.1 2.7365 1554 10055
337.2 2.7419 1558.1 10048
337.3 2.7474 1562.2 10041
337.4 2.7528 1566.4 10035
337.5 2.7583 1570.5 10028
337.6 2.7638 1574.7 10021
337.7 2.7692 1578.9 10015
337.8 2.7747 1583.1 10008
337.9 2.7802 1587.3 10001
338 2.7857 1591.5 9994.4
338.1 2.7912 1595.8 9987.6
338.2 2.7967 1600 9980.8
338.3 2.8023 1604.3 9974
338.4 2.8078 1608.6 9967.1
338.5 2.8133 1612.9 9960.3
338.6 2.8189 1617.2 9953.4
338.7 2.8244 1621.6 9946.6
338.8 2.83 1625.9 9939.7
338.9 2.8356 1630.3 9932.8
339 2.8412 1634.7 9925.9
339.1 2.8467 1639 9918.9
339.2 2.8523 1643.5 9912
339.3 2.8579 1647.9 9905
339.4 2.8636 1652.3 9898
339.5 2.8692 1656.8 9891
