"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
363.6 0.13801 47.668 10269
363.7 0.1384 47.796 10267
363.8 0.1388 47.925 10266
363.9 0.1392 48.054 10264
364 0.1396 48.183 10263
364.1 0.14 48.313 10262
364.2 0.1404 48.443 10260
364.3 0.14081 48.573 10259
364.4 0.14121 48.703 10257
364.5 0.14162 48.834 10256
364.6 0.14202 48.965 10254
364.7 0.14243 49.096 10253
364.8 0.14283 49.227 10251
364.9 0.14324 49.359 10250
365 0.14365 49.491 10248
365.1 0.14406 49.623 10247
365.2 0.14447 49.756 10245
365.3 0.14488 49.889 10244
365.4 0.1453 50.022 10242
365.5 0.14571 50.155 10241
365.6 0.14613 50.289 10240
365.7 0.14654 50.423 10238
365.8 0.14696 50.557 10237
365.9 0.14737 50.691 10235
366 0.14779 50.826 10234
366.1 0.14821 50.961 10232
366.2 0.14863 51.096 10231
366.3 0.14905 51.232 10229
366.4 0.14947 51.368 10228
366.5 0.1499 51.504 10226
366.6 0.15032 51.64 10225
366.7 0.15075 51.777 10223
366.8 0.15117 51.914 10222
366.9 0.1516 52.051 10220
367 0.15203 52.189 10219
367.1 0.15245 52.326 10217
367.2 0.15288 52.464 10216
367.3 0.15331 52.603 10214
367.4 0.15374 52.741 10213
367.5 0.15418 52.88 10212
367.6 0.15461 53.02 10210
367.7 0.15504 53.159 10209
367.8 0.15548 53.299 10207
367.9 0.15592 53.439 10206
368 0.15635 53.579 10204
368.1 0.15679 53.72 10203
368.2 0.15723 53.861 10201
368.3 0.15767 54.002 10200
368.4 0.15811 54.143 10198
368.5 0.15855 54.285 10197
368.6 0.15899 54.427 10195
368.7 0.15944 54.569 10194
368.8 0.15988 54.712 10192
368.9 0.16033 54.855 10191
369 0.16077 54.998 10189
369.1 0.16122 55.142 10188
369.2 0.16167 55.285 10186
369.3 0.16212 55.429 10185
369.4 0.16257 55.574 10183
369.5 0.16302 55.718 10182
369.6 0.16347 55.863 10180
369.7 0.16392 56.009 10179
369.8 0.16438 56.154 10178
369.9 0.16483 56.3 10176
370 0.16529 56.446 10175
370.1 0.16575 56.592 10173
370.2 0.1662 56.739 10172
370.3 0.16666 56.886 10170
370.4 0.16712 57.033 10169
370.5 0.16758 57.181 10167
370.6 0.16805 57.329 10166
370.7 0.16851 57.477 10164
370.8 0.16897 57.625 10163
370.9 0.16944 57.774 10161
371 0.1699 57.923 10160
371.1 0.17037 58.073 10158
371.2 0.17084 58.222 10157
371.3 0.17131 58.372 10155
371.4 0.17178 58.522 10154
371.5 0.17225 58.673 10152
371.6 0.17272 58.824 10151
371.7 0.17319 58.975 10149
371.8 0.17367 59.126 10148
371.9 0.17414 59.278 10146
372 0.17462 59.43 10145
372.1 0.17509 59.582 10143
372.2 0.17557 59.735 10142
372.3 0.17605 59.888 10140
372.4 0.17653 60.041 10139
372.5 0.17701 60.195 10137
372.6 0.17749 60.348 10136
372.7 0.17798 60.503 10134
372.8 0.17846 60.657 10133
372.9 0.17894 60.812 10131
373 0.17943 60.967 10130
373.1 0.17992 61.122 10128
373.2 0.1804 61.278 10127
373.3 0.18089 61.434 10126
373.4 0.18138 61.59 10124
373.5 0.18187 61.747 10123
373.6 0.18237 61.904 10121
373.7 0.18286 62.061 10120
373.8 0.18335 62.218 10118
373.9 0.18385 62.376 10117
374 0.18434 62.534 10115
374.1 0.18484 62.693 10114
374.2 0.18534 62.851 10112
374.3 0.18584 63.01 10111
374.4 0.18634 63.17 10109
374.5 0.18684 63.329 10108
374.6 0.18734 63.489 10106
374.7 0.18785 63.65 10105
374.8 0.18835 63.81 10103
374.9 0.18886 63.971 10102
375 0.18936 64.132 10100
375.1 0.18987 64.294 10099
375.2 0.19038 64.456 10097
375.3 0.19089 64.618 10096
375.4 0.1914 64.781 10094
375.5 0.19191 64.943 10093
375.6 0.19242 65.106 10091
375.7 0.19294 65.27 10090
375.8 0.19345 65.434 10088
375.9 0.19397 65.598 10087
376 0.19448 65.762 10085
376.1 0.195 65.927 10084
376.2 0.19552 66.092 10082
376.3 0.19604 66.257 10081
376.4 0.19656 66.423 10079
376.5 0.19709 66.589 10078
376.6 0.19761 66.755 10076
376.7 0.19813 66.922 10075
376.8 0.19866 67.089 10073
376.9 0.19918 67.256 10072
377 0.19971 67.423 10070
377.1 0.20024 67.591 10069
377.2 0.20077 67.76 10067
377.3 0.2013 67.928 10066
377.4 0.20183 68.097 10064
377.5 0.20237 68.266 10063
377.6 0.2029 68.436 10061
377.7 0.20344 68.606 10060
377.8 0.20397 68.776 10058
377.9 0.20451 68.946 10057
378 0.20505 69.117 10055
378.1 0.20559 69.288 10054
378.2 0.20613 69.46 10052
378.3 0.20667 69.631 10051
378.4 0.20721 69.804 10049
378.5 0.20776 69.976 10048
378.6 0.2083 70.149 10046
378.7 0.20885 70.322 10045
378.8 0.20939 70.495 10043
378.9 0.20994 70.669 10042
379 0.21049 70.843 10040
379.1 0.21104 71.018 10039
379.2 0.21159 71.193 10037
379.3 0.21215 71.368 10035
379.4 0.2127 71.543 10034
379.5 0.21325 71.719 10032
379.6 0.21381 71.895 10031
379.7 0.21437 72.071 10029
379.8 0.21493 72.248 10028
379.9 0.21549 72.425 10026
380 0.21605 72.603 10025
380.1 0.21661 72.78 10023
380.2 0.21717 72.959 10022
380.3 0.21773 73.137 10020
380.4 0.2183 73.316 10019
380.5 0.21886 73.495 10017
380.6 0.21943 73.674 10016
380.7 0.22 73.854 10014
380.8 0.22057 74.034 10013
380.9 0.22114 74.215 10011
381 0.22171 74.396 10010
381.1 0.22228 74.577 10008
381.2 0.22286 74.758 10007
381.3 0.22343 74.94 10005
381.4 0.22401 75.122 10004
381.5 0.22459 75.305 10002
381.6 0.22516 75.488 10001
381.7 0.22574 75.671 9999.2
381.8 0.22632 75.854 9997.7
381.9 0.22691 76.038 9996.1
382 0.22749 76.222 9994.6
382.1 0.22807 76.407 9993.1
382.2 0.22866 76.592 9991.6
382.3 0.22925 76.777 9990.1
382.4 0.22983 76.963 9988.6
382.5 0.23042 77.149 9987
382.6 0.23101 77.335 9985.5
382.7 0.2316 77.522 9984
382.8 0.2322 77.709 9982.5
382.9 0.23279 77.896 9981
383 0.23338 78.084 9979.4
383.1 0.23398 78.272 9977.9
383.2 0.23458 78.46 9976.4
383.3 0.23517 78.649 9974.9
383.4 0.23577 78.838 9973.4
383.5 0.23637 79.027 9971.8
383.6 0.23697 79.217 9970.3
383.7 0.23758 79.407 9968.8
383.8 0.23818 79.598 9967.3
383.9 0.23879 79.789 9965.7
384 0.23939 79.98 9964.2
384.1 0.24 80.172 9962.7
384.2 0.24061 80.363 9961.2
384.3 0.24122 80.556 9959.6
384.4 0.24183 80.748 9958.1
384.5 0.24244 80.941 9956.6
384.6 0.24305 81.135 9955.1
384.7 0.24367 81.328 9953.5
384.8 0.24428 81.522 9952
384.9 0.2449 81.717 9950.5
385 0.24552 81.912 9949
385.1 0.24614 82.107 9947.4
385.2 0.24676 82.302 9945.9
385.3 0.24738 82.498 9944.4
385.4 0.248 82.694 9942.8
385.5 0.24863 82.891 9941.3
385.6 0.24925 83.088 9939.8
385.7 0.24988 83.285 9938.3
385.8 0.25051 83.483 9936.7
385.9 0.25113 83.681 9935.2
386 0.25176 83.879 9933.7
386.1 0.2524 84.078 9932.1
386.2 0.25303 84.277 9930.6
386.3 0.25366 84.476 9929.1
386.4 0.2543 84.676 9927.5
386.5 0.25493 84.876 9926
386.6 0.25557 85.077 9924.5
386.7 0.25621 85.278 9922.9
386.8 0.25685 85.479 9921.4
386.9 0.25749 85.681 9919.9
387 0.25813 85.883 9918.3
387.1 0.25877 86.085 9916.8
387.2 0.25942 86.288 9915.3
387.3 0.26006 86.491 9913.7
387.4 0.26071 86.695 9912.2
387.5 0.26136 86.899 9910.7
387.6 0.26201 87.103 9909.1
387.7 0.26266 87.307 9907.6
387.8 0.26331 87.512 9906.1
387.9 0.26396 87.718 9904.5
388 0.26462 87.923 9903
388.1 0.26527 88.13 9901.5
388.2 0.26593 88.336 9899.9
388.3 0.26659 88.543 9898.4
388.4 0.26725 88.75 9896.8
388.5 0.26791 88.958 9895.3
388.6 0.26857 89.166 9893.8
388.7 0.26923 89.374 9892.2
388.8 0.2699 89.583 9890.7
388.9 0.27056 89.792 9889.1
389 0.27123 90.001 9887.6
389.1 0.2719 90.211 9886.1
389.2 0.27257 90.421 9884.5
389.3 0.27324 90.632 9883
389.4 0.27391 90.843 9881.4
389.5 0.27458 91.054 9879.9
389.6 0.27526 91.266 9878.4
389.7 0.27593 91.478 9876.8
389.8 0.27661 91.691 9875.3
389.9 0.27729 91.904 9873.7
390 0.27797 92.117 9872.2
390.1 0.27865 92.331 9870.6
390.2 0.27933 92.545 9869.1
390.3 0.28001 92.759 9867.5
390.4 0.2807 92.974 9866
390.5 0.28138 93.189 9864.5
390.6 0.28207 93.405 9862.9
390.7 0.28276 93.621 9861.4
390.8 0.28345 93.837 9859.8
390.9 0.28414 94.054 9858.3
391 0.28483 94.271 9856.7
391.1 0.28552 94.488 9855.2
391.2 0.28622 94.706 9853.6
391.3 0.28691 94.925 9852.1
391.4 0.28761 95.143 9850.5
391.5 0.28831 95.362 9849
391.6 0.28901 95.582 9847.4
391.7 0.28971 95.802 9845.9
391.8 0.29041 96.022 9844.3
391.9 0.29112 96.243 9842.8
392 0.29182 96.464 9841.2
392.1 0.29253 96.685 9839.7
392.2 0.29323 96.907 9838.1
392.3 0.29394 97.129 9836.6
392.4 0.29465 97.352 9835
392.5 0.29537 97.575 9833.5
392.6 0.29608 97.798 9831.9
392.7 0.29679 98.022 9830.4
392.8 0.29751 98.246 9828.8
392.9 0.29822 98.471 9827.3
393 0.29894 98.696 9825.7
393.1 0.29966 98.921 9824.1
393.2 0.30038 99.147 9822.6
393.3 0.3011 99.373 9821
393.4 0.30183 99.6 9819.5
393.5 0.30255 99.827 9817.9
393.6 0.30328 100.05 9816.4
393.7 0.304 100.28 9814.8
393.8 0.30473 100.51 9813.3
393.9 0.30546 100.74 9811.7
394 0.30619 100.97 9810.1
394.1 0.30693 101.2 9808.6
394.2 0.30766 101.43 9807
394.3 0.30839 101.66 9805.5
394.4 0.30913 101.89 9803.9
394.5 0.30987 102.12 9802.3
394.6 0.31061 102.35 9800.8
394.7 0.31135 102.58 9799.2
394.8 0.31209 102.81 9797.7
394.9 0.31283 103.05 9796.1
395 0.31358 103.28 9794.5
395.1 0.31432 103.51 9793
395.2 0.31507 103.75 9791.4
395.3 0.31582 103.98 9789.9
395.4 0.31657 104.22 9788.3
395.5 0.31732 104.45 9786.7
395.6 0.31807 104.69 9785.2
395.7 0.31883 104.92 9783.6
395.8 0.31958 105.16 9782
395.9 0.32034 105.4 9780.5
396 0.3211 105.63 9778.9
396.1 0.32186 105.87 9777.3
396.2 0.32262 106.11 9775.8
396.3 0.32338 106.35 9774.2
396.4 0.32414 106.59 9772.6
396.5 0.32491 106.82 9771.1
396.6 0.32567 107.06 9769.5
396.7 0.32644 107.3 9767.9
396.8 0.32721 107.54 9766.4
396.9 0.32798 107.79 9764.8
397 0.32875 108.03 9763.2
397.1 0.32952 108.27 9761.7
397.2 0.3303 108.51 9760.1
397.3 0.33107 108.75 9758.5
397.4 0.33185 109 9756.9
397.5 0.33263 109.24 9755.4
397.6 0.33341 109.48 9753.8
397.7 0.33419 109.73 9752.2
397.8 0.33497 109.97 9750.7
397.9 0.33576 110.22 9749.1
398 0.33654 110.46 9747.5
398.1 0.33733 110.71 9745.9
398.2 0.33812 110.96 9744.4
398.3 0.33891 111.2 9742.8
398.4 0.3397 111.45 9741.2
398.5 0.34049 111.7 9739.7
398.6 0.34128 111.95 9738.1
398.7 0.34208 112.19 9736.5
398.8 0.34288 112.44 9734.9
398.9 0.34367 112.69 9733.3
399 0.34447 112.94 9731.8
399.1 0.34527 113.19 9730.2
399.2 0.34608 113.44 9728.6
399.3 0.34688 113.69 9727
399.4 0.34768 113.95 9725.5
399.5 0.34849 114.2 9723.9
399.6 0.3493 114.45 9722.3
399.7 0.35011 114.7 9720.7
399.8 0.35092 114.96 9719.1
399.9 0.35173 115.21 9717.6
400 0.35254 115.46 9716
400.1 0.35336 115.72 9714.4
400.2 0.35417 115.97 9712.8
400.3 0.35499 116.23 9711.2
400.4 0.35581 116.48 9709.7
400.5 0.35663 116.74 9708.1
400.6 0.35745 117 9706.5
400.7 0.35828 117.25 9704.9
400.8 0.3591 117.51 9703.3
400.9 0.35993 117.77 9701.7
401 0.36076 118.03 9700.2
401.1 0.36158 118.29 9698.6
401.2 0.36242 118.55 9697
401.3 0.36325 118.81 9695.4
401.4 0.36408 119.07 9693.8
401.5 0.36492 119.33 9692.2
401.6 0.36575 119.59 9690.7
401.7 0.36659 119.85 9689.1
401.8 0.36743 120.11 9687.5
401.9 0.36827 120.38 9685.9
402 0.36911 120.64 9684.3
402.1 0.36996 120.9 9682.7
402.2 0.3708 121.17 9681.1
402.3 0.37165 121.43 9679.5
402.4 0.3725 121.69 9677.9
402.5 0.37334 121.96 9676.4
402.6 0.3742 122.23 9674.8
402.7 0.37505 122.49 9673.2
402.8 0.3759 122.76 9671.6
402.9 0.37676 123.03 9670
403 0.37761 123.29 9668.4
403.1 0.37847 123.56 9666.8
403.2 0.37933 123.83 9665.2
403.3 0.38019 124.1 9663.6
403.4 0.38106 124.37 9662
403.5 0.38192 124.64 9660.4
403.6 0.38279 124.91 9658.8
403.7 0.38365 125.18 9657.2
403.8 0.38452 125.45 9655.7
403.9 0.38539 125.72 9654.1
404 0.38626 125.99 9652.5
404.1 0.38714 126.26 9650.9
404.2 0.38801 126.54 9649.3
404.3 0.38889 126.81 9647.7
404.4 0.38976 127.08 9646.1
404.5 0.39064 127.36 9644.5
404.6 0.39152 127.63 9642.9
404.7 0.3924 127.91 9641.3
404.8 0.39329 128.18 9639.7
404.9 0.39417 128.46 9638.1
405 0.39506 128.74 9636.5
405.1 0.39595 129.01 9634.9
405.2 0.39684 129.29 9633.3
405.3 0.39773 129.57 9631.7
405.4 0.39862 129.85 9630.1
405.5 0.39951 130.13 9628.5
405.6 0.40041 130.41 9626.9
405.7 0.40131 130.69 9625.3
405.8 0.4022 130.97 9623.7
405.9 0.4031 131.25 9622.1
406 0.40401 131.53 9620.5
406.1 0.40491 131.81 9618.9
406.2 0.40581 132.09 9617.2
406.3 0.40672 132.38 9615.6
406.4 0.40763 132.66 9614
406.5 0.40854 132.94 9612.4
406.6 0.40945 133.23 9610.8
406.7 0.41036 133.51 9609.2
406.8 0.41127 133.8 9607.6
406.9 0.41219 134.08 9606
407 0.4131 134.37 9604.4
407.1 0.41402 134.65 9602.8
407.2 0.41494 134.94 9601.2
407.3 0.41586 135.23 9599.6
407.4 0.41679 135.52 9598
407.5 0.41771 135.81 9596.3
407.6 0.41864 136.09 9594.7
407.7 0.41956 136.38 9593.1
407.8 0.42049 136.67 9591.5
407.9 0.42142 136.96 9589.9
408 0.42236 137.25 9588.3
408.1 0.42329 137.55 9586.7
408.2 0.42422 137.84 9585.1
408.3 0.42516 138.13 9583.4
408.4 0.4261 138.42 9581.8
408.5 0.42704 138.72 9580.2
408.6 0.42798 139.01 9578.6
408.7 0.42892 139.3 9577
408.8 0.42987 139.6 9575.4
408.9 0.43081 139.89 9573.8
409 0.43176 140.19 9572.1
409.1 0.43271 140.49 9570.5
409.2 0.43366 140.78 9568.9
409.3 0.43461 141.08 9567.3
409.4 0.43557 141.38 9565.7
409.5 0.43652 141.67 9564
409.6 0.43748 141.97 9562.4
409.7 0.43844 142.27 9560.8
409.8 0.4394 142.57 9559.2
409.9 0.44036 142.87 9557.6
410 0.44132 143.17 9555.9
410.1 0.44229 143.47 9554.3
410.2 0.44326 143.78 9552.7
410.3 0.44422 144.08 9551.1
410.4 0.44519 144.38 9549.5
410.5 0.44616 144.68 9547.8
410.6 0.44714 144.99 9546.2
410.7 0.44811 145.29 9544.6
410.8 0.44909 145.6 9543
410.9 0.45007 145.9 9541.3
411 0.45104 146.21 9539.7
411.1 0.45203 146.51 9538.1
411.2 0.45301 146.82 9536.5
411.3 0.45399 147.13 9534.8
411.4 0.45498 147.43 9533.2
411.5 0.45596 147.74 9531.6
411.6 0.45695 148.05 9530
411.7 0.45794 148.36 9528.3
411.8 0.45894 148.67 9526.7
411.9 0.45993 148.98 9525.1
412 0.46093 149.29 9523.4
412.1 0.46192 149.6 9521.8
412.2 0.46292 149.91 9520.2
412.3 0.46392 150.22 9518.5
412.4 0.46492 150.54 9516.9
412.5 0.46593 150.85 9515.3
412.6 0.46693 151.16 9513.7
412.7 0.46794 151.48 9512
412.8 0.46895 151.79 9510.4
412.9 0.46996 152.11 9508.8
413 0.47097 152.42 9507.1
413.1 0.47198 152.74 9505.5
413.2 0.47299 153.06 9503.8
413.3 0.47401 153.37 9502.2
413.4 0.47503 153.69 9500.6
413.5 0.47605 154.01 9498.9
413.6 0.47707 154.33 9497.3
413.7 0.47809 154.65 9495.7
413.8 0.47912 154.97 9494
413.9 0.48014 155.29 9492.4
414 0.48117 155.61 9490.8
414.1 0.4822 155.93 9489.1
414.2 0.48323 156.25 9487.5
414.3 0.48427 156.58 9485.8
414.4 0.4853 156.9 9484.2
414.5 0.48634 157.22 9482.6
414.6 0.48737 157.55 9480.9
414.7 0.48841 157.87 9479.3
414.8 0.48945 158.2 9477.6
414.9 0.4905 158.52 9476
415 0.49154 158.85 9474.3
415.1 0.49259 159.17 9472.7
415.2 0.49364 159.5 9471.1
415.3 0.49468 159.83 9469.4
415.4 0.49574 160.16 9467.8
415.5 0.49679 160.49 9466.1
415.6 0.49784 160.82 9464.5
415.7 0.4989 161.14 9462.8
415.8 0.49996 161.48 9461.2
415.9 0.50102 161.81 9459.5
416 0.50208 162.14 9457.9
416.1 0.50314 162.47 9456.2
416.2 0.5042 162.8 9454.6
416.3 0.50527 163.14 9452.9
416.4 0.50634 163.47 9451.3
416.5 0.50741 163.8 9449.6
416.6 0.50848 164.14 9448
416.7 0.50955 164.47 9446.3
416.8 0.51063 164.81 9444.7
416.9 0.5117 165.15 9443
417 0.51278 165.48 9441.4
417.1 0.51386 165.82 9439.7
417.2 0.51494 166.16 9438.1
417.3 0.51603 166.5 9436.4
417.4 0.51711 166.83 9434.8
417.5 0.5182 167.17 9433.1
417.6 0.51928 167.51 9431.5
417.7 0.52037 167.86 9429.8
417.8 0.52147 168.2 9428.1
417.9 0.52256 168.54 9426.5
418 0.52365 168.88 9424.8
418.1 0.52475 169.22 9423.2
418.2 0.52585 169.57 9421.5
418.3 0.52695 169.91 9419.9
418.4 0.52805 170.26 9418.2
418.5 0.52916 170.6 9416.5
418.6 0.53026 170.95 9414.9
418.7 0.53137 171.29 9413.2
418.8 0.53248 171.64 9411.6
418.9 0.53359 171.99 9409.9
419 0.5347 172.33 9408.2
419.1 0.53581 172.68 9406.6
419.2 0.53693 173.03 9404.9
419.3 0.53805 173.38 9403.2
419.4 0.53917 173.73 9401.6
419.5 0.54029 174.08 9399.9
419.6 0.54141 174.43 9398.3
419.7 0.54253 174.78 9396.6
419.8 0.54366 175.14 9394.9
419.9 0.54479 175.49 9393.3
420 0.54592 175.84 9391.6
420.1 0.54705 176.2 9389.9
420.2 0.54818 176.55 9388.3
420.3 0.54932 176.91 9386.6
420.4 0.55045 177.26 9384.9
420.5 0.55159 177.62 9383.3
420.6 0.55273 177.98 9381.6
420.7 0.55387 178.33 9379.9
420.8 0.55502 178.69 9378.2
420.9 0.55616 179.05 9376.6
421 0.55731 179.41 9374.9
421.1 0.55846 179.77 9373.2
421.2 0.55961 180.13 9371.6
421.3 0.56076 180.49 9369.9
421.4 0.56192 180.85 9368.2
421.5 0.56307 181.21 9366.5
421.6 0.56423 181.58 9364.9
421.7 0.56539 181.94 9363.2
421.8 0.56655 182.3 9361.5
421.9 0.56771 182.67 9359.8
422 0.56888 183.03 9358.2
422.1 0.57005 183.4 9356.5
422.2 0.57121 183.76 9354.8
422.3 0.57238 184.13 9353.1
422.4 0.57356 184.5 9351.4
422.5 0.57473 184.86 9349.8
422.6 0.57591 185.23 9348.1
422.7 0.57708 185.6 9346.4
422.8 0.57826 185.97 9344.7
422.9 0.57944 186.34 9343
423 0.58063 186.71 9341.4
423.1 0.58181 187.08 9339.7
423.2 0.583 187.45 9338
423.3 0.58418 187.83 9336.3
423.4 0.58537 188.2 9334.6
423.5 0.58657 188.57 9332.9
423.6 0.58776 188.95 9331.3
423.7 0.58896 189.32 9329.6
423.8 0.59015 189.7 9327.9
423.9 0.59135 190.07 9326.2
424 0.59255 190.45 9324.5
424.1 0.59375 190.83 9322.8
424.2 0.59496 191.21 9321.1
424.3 0.59617 191.58 9319.5
424.4 0.59737 191.96 9317.8
424.5 0.59858 192.34 9316.1
424.6 0.5998 192.72 9314.4
424.7 0.60101 193.1 9312.7
424.8 0.60222 193.48 9311
424.9 0.60344 193.87 9309.3
425 0.60466 194.25 9307.6
425.1 0.60588 194.63 9305.9
425.2 0.6071 195.02 9304.2
425.3 0.60833 195.4 9302.5
425.4 0.60955 195.79 9300.8
425.5 0.61078 196.17 9299.2
425.6 0.61201 196.56 9297.5
425.7 0.61325 196.94 9295.8
425.8 0.61448 197.33 9294.1
425.9 0.61571 197.72 9292.4
426 0.61695 198.11 9290.7
426.1 0.61819 198.5 9289
426.2 0.61943 198.89 9287.3
426.3 0.62068 199.28 9285.6
426.4 0.62192 199.67 9283.9
426.5 0.62317 200.06 9282.2
426.6 0.62442 200.45 9280.5
426.7 0.62567 200.85 9278.8
426.8 0.62692 201.24 9277.1
426.9 0.62817 201.63 9275.4
427 0.62943 202.03 9273.7
427.1 0.63069 202.42 9272
427.2 0.63195 202.82 9270.3
427.3 0.63321 203.22 9268.6
427.4 0.63447 203.61 9266.9
427.5 0.63574 204.01 9265.2
427.6 0.637 204.41 9263.4
427.7 0.63827 204.81 9261.7
427.8 0.63954 205.21 9260
427.9 0.64082 205.61 9258.3
428 0.64209 206.01 9256.6
428.1 0.64337 206.41 9254.9
428.2 0.64465 206.81 9253.2
428.3 0.64593 207.22 9251.5
428.4 0.64721 207.62 9249.8
428.5 0.64849 208.02 9248.1
428.6 0.64978 208.43 9246.4
428.7 0.65107 208.83 9244.6
428.8 0.65236 209.24 9242.9
428.9 0.65365 209.65 9241.2
429 0.65494 210.05 9239.5
429.1 0.65624 210.46 9237.8
429.2 0.65754 210.87 9236.1
429.3 0.65884 211.28 9234.4
429.4 0.66014 211.69 9232.7
429.5 0.66144 212.1 9230.9
429.6 0.66274 212.51 9229.2
429.7 0.66405 212.92 9227.5
429.8 0.66536 213.33 9225.8
429.9 0.66667 213.75 9224.1
430 0.66798 214.16 9222.3
430.1 0.6693 214.58 9220.6
430.2 0.67062 214.99 9218.9
430.3 0.67193 215.41 9217.2
430.4 0.67325 215.82 9215.5
430.5 0.67458 216.24 9213.7
430.6 0.6759 216.66 9212
430.7 0.67723 217.08 9210.3
430.8 0.67856 217.49 9208.6
430.9 0.67989 217.91 9206.9
431 0.68122 218.33 9205.1
431.1 0.68255 218.75 9203.4
431.2 0.68389 219.18 9201.7
431.3 0.68523 219.6 9200
431.4 0.68657 220.02 9198.2
431.5 0.68791 220.44 9196.5
431.6 0.68925 220.87 9194.8
431.7 0.6906 221.29 9193
431.8 0.69194 221.72 9191.3
431.9 0.69329 222.14 9189.6
432 0.69465 222.57 9187.9
432.1 0.696 223 9186.1
432.2 0.69735 223.43 9184.4
432.3 0.69871 223.86 9182.7
432.4 0.70007 224.28 9180.9
432.5 0.70143 224.71 9179.2
432.6 0.70279 225.15 9177.5
432.7 0.70416 225.58 9175.7
432.8 0.70553 226.01 9174
432.9 0.7069 226.44 9172.3
433 0.70827 226.88 9170.5
433.1 0.70964 227.31 9168.8
433.2 0.71102 227.74 9167.1
433.3 0.71239 228.18 9165.3
433.4 0.71377 228.62 9163.6
433.5 0.71515 229.05 9161.8
433.6 0.71654 229.49 9160.1
433.7 0.71792 229.93 9158.4
433.8 0.71931 230.37 9156.6
433.9 0.7207 230.81 9154.9
434 0.72209 231.25 9153.1
434.1 0.72348 231.69 9151.4
434.2 0.72487 232.13 9149.6
434.3 0.72627 232.57 9147.9
434.4 0.72767 233.01 9146.2
434.5 0.72907 233.46 9144.4
434.6 0.73047 233.9 9142.7
434.7 0.73188 234.35 9140.9
434.8 0.73329 234.79 9139.2
434.9 0.73469 235.24 9137.4
435 0.73611 235.68 9135.7
435.1 0.73752 236.13 9133.9
435.2 0.73893 236.58 9132.2
435.3 0.74035 237.03 9130.4
435.4 0.74177 237.48 9128.7
435.5 0.74319 237.93 9126.9
435.6 0.74461 238.38 9125.2
435.7 0.74604 238.83 9123.4
435.8 0.74746 239.29 9121.7
435.9 0.74889 239.74 9119.9
436 0.75032 240.19 9118.2
436.1 0.75176 240.65 9116.4
436.2 0.75319 241.1 9114.7
436.3 0.75463 241.56 9112.9
436.4 0.75607 242.01 9111.2
436.5 0.75751 242.47 9109.4
436.6 0.75895 242.93 9107.6
436.7 0.7604 243.39 9105.9
436.8 0.76185 243.85 9104.1
436.9 0.7633 244.31 9102.4
437 0.76475 244.77 9100.6
437.1 0.7662 245.23 9098.8
437.2 0.76766 245.69 9097.1
437.3 0.76911 246.16 9095.3
437.4 0.77057 246.62 9093.6
437.5 0.77203 247.08 9091.8
437.6 0.7735 247.55 9090
437.7 0.77496 248.02 9088.3
437.8 0.77643 248.48 9086.5
437.9 0.7779 248.95 9084.7
438 0.77937 249.42 9083
438.1 0.78085 249.89 9081.2
438.2 0.78232 250.36 9079.4
438.3 0.7838 250.83 9077.7
438.4 0.78528 251.3 9075.9
438.5 0.78676 251.77 9074.1
438.6 0.78825 252.24 9072.4
438.7 0.78973 252.71 9070.6
438.8 0.79122 253.19 9068.8
438.9 0.79271 253.66 9067.1
439 0.7942 254.14 9065.3
439.1 0.7957 254.61 9063.5
439.2 0.7972 255.09 9061.7
439.3 0.79869 255.57 9060
439.4 0.80019 256.05 9058.2
439.5 0.8017 256.53 9056.4
439.6 0.8032 257.01 9054.6
439.7 0.80471 257.49 9052.9
439.8 0.80622 257.97 9051.1
439.9 0.80773 258.45 9049.3
440 0.80924 258.93 9047.5
440.1 0.81076 259.41 9045.8
440.2 0.81228 259.9 9044
440.3 0.8138 260.38 9042.2
440.4 0.81532 260.87 9040.4
440.5 0.81684 261.36 9038.6
440.6 0.81837 261.84 9036.8
440.7 0.8199 262.33 9035.1
440.8 0.82143 262.82 9033.3
440.9 0.82296 263.31 9031.5
441 0.82449 263.8 9029.7
441.1 0.82603 264.29 9027.9
441.2 0.82757 264.78 9026.1
441.3 0.82911 265.27 9024.4
441.4 0.83065 265.77 9022.6
441.5 0.8322 266.26 9020.8
441.6 0.83374 266.75 9019
441.7 0.83529 267.25 9017.2
441.8 0.83684 267.75 9015.4
441.9 0.8384 268.24 9013.6
442 0.83995 268.74 9011.8
442.1 0.84151 269.24 9010
442.2 0.84307 269.74 9008.2
442.3 0.84463 270.24 9006.4
442.4 0.8462 270.74 9004.7
442.5 0.84776 271.24 9002.9
442.6 0.84933 271.74 9001.1
442.7 0.8509 272.24 8999.3
442.8 0.85248 272.75 8997.5
442.9 0.85405 273.25 8995.7
443 0.85563 273.76 8993.9
443.1 0.85721 274.26 8992.1
443.2 0.85879 274.77 8990.3
443.3 0.86037 275.28 8988.5
443.4 0.86196 275.79 8986.7
443.5 0.86355 276.3 8984.9
443.6 0.86514 276.81 8983.1
443.7 0.86673 277.32 8981.3
443.8 0.86832 277.83 8979.5
443.9 0.86992 278.34 8977.7
444 0.87152 278.85 8975.9
444.1 0.87312 279.37 8974.1
444.2 0.87472 279.88 8972.2
444.3 0.87633 280.4 8970.4
444.4 0.87793 280.91 8968.6
444.5 0.87954 281.43 8966.8
