"Temperature_(K)" "Pressure_(MPa)" "Vap._Density_(mol/m3)" "Liq._Density_(mol/m3)"
169.7 0.041993 30.294 18692
169.8 0.042267 30.476 18688
169.9 0.042542 30.659 18684
170 0.042819 30.843 18680
170.1 0.043097 31.028 18676
170.2 0.043377 31.214 18672
170.3 0.043658 31.4 18668
170.4 0.04394 31.587 18664
170.5 0.044224 31.776 18660
170.6 0.044509 31.965 18656
170.7 0.044796 32.155 18652
170.8 0.045084 32.346 18648
170.9 0.045374 32.537 18644
171 0.045665 32.73 18640
171.1 0.045958 32.924 18636
171.2 0.046252 33.118 18632
171.3 0.046548 33.313 18628
171.4 0.046845 33.51 18624
171.5 0.047144 33.707 18620
171.6 0.047444 33.905 18616
171.7 0.047746 34.104 18612
171.8 0.048049 34.303 18608
171.9 0.048354 34.504 18604
172 0.04866 34.706 18600
172.1 0.048968 34.908 18596
172.2 0.049278 35.112 18592
172.3 0.049588 35.316 18588
172.4 0.049901 35.522 18584
172.5 0.050215 35.728 18580
172.6 0.050531 35.935 18576
172.7 0.050848 36.143 18572
172.8 0.051167 36.352 18568
172.9 0.051487 36.562 18563
173 0.051809 36.773 18559
173.1 0.052133 36.985 18555
173.2 0.052458 37.198 18551
173.3 0.052785 37.411 18547
173.4 0.053113 37.626 18543
173.5 0.053443 37.842 18539
173.6 0.053775 38.059 18535
173.7 0.054108 38.276 18531
173.8 0.054443 38.495 18527
173.9 0.054779 38.714 18523
174 0.055118 38.935 18519
174.1 0.055457 39.156 18515
174.2 0.055799 39.379 18511
174.3 0.056142 39.602 18507
174.4 0.056487 39.826 18503
174.5 0.056833 40.052 18499
174.6 0.057182 40.278 18495
174.7 0.057531 40.506 18491
174.8 0.057883 40.734 18487
174.9 0.058236 40.963 18483
175 0.058591 41.194 18479
175.1 0.058948 41.425 18475
175.2 0.059306 41.657 18471
175.3 0.059666 41.891 18467
175.4 0.060028 42.125 18463
175.5 0.060392 42.361 18458
175.6 0.060757 42.597 18454
175.7 0.061124 42.834 18450
175.8 0.061493 43.073 18446
175.9 0.061863 43.312 18442
176 0.062235 43.553 18438
176.1 0.06261 43.795 18434
176.2 0.062985 44.037 18430
176.3 0.063363 44.281 18426
176.4 0.063742 44.525 18422
176.5 0.064123 44.771 18418
176.6 0.064506 45.018 18414
176.7 0.064891 45.266 18410
176.8 0.065278 45.515 18406
176.9 0.065666 45.764 18402
177 0.066056 46.015 18398
177.1 0.066448 46.268 18393
177.2 0.066842 46.521 18389
177.3 0.067238 46.775 18385
177.4 0.067636 47.03 18381
177.5 0.068035 47.286 18377
177.6 0.068436 47.544 18373
177.7 0.068839 47.802 18369
177.8 0.069244 48.062 18365
177.9 0.069651 48.323 18361
178 0.07006 48.584 18357
178.1 0.07047 48.847 18353
178.2 0.070883 49.111 18349
178.3 0.071297 49.376 18345
178.4 0.071714 49.642 18340
178.5 0.072132 49.91 18336
178.6 0.072552 50.178 18332
178.7 0.072974 50.447 18328
178.8 0.073398 50.718 18324
178.9 0.073824 50.99 18320
179 0.074252 51.262 18316
179.1 0.074682 51.536 18312
179.2 0.075113 51.811 18308
179.3 0.075547 52.088 18304
179.4 0.075983 52.365 18300
179.5 0.07642 52.644 18295
179.6 0.07686 52.923 18291
179.7 0.077301 53.204 18287
179.8 0.077745 53.486 18283
179.9 0.078191 53.769 18279
180 0.078638 54.053 18275
180.1 0.079088 54.339 18271
180.2 0.079539 54.625 18267
180.3 0.079993 54.913 18263
180.4 0.080449 55.202 18258
180.5 0.080906 55.492 18254
180.6 0.081366 55.783 18250
180.7 0.081828 56.075 18246
180.8 0.082291 56.369 18242
180.9 0.082757 56.664 18238
181 0.083225 56.959 18234
181.1 0.083695 57.257 18230
181.2 0.084167 57.555 18226
181.3 0.084641 57.854 18221
181.4 0.085118 58.155 18217
181.5 0.085596 58.457 18213
181.6 0.086076 58.76 18209
181.7 0.086559 59.064 18205
181.8 0.087043 59.37 18201
181.9 0.08753 59.677 18197
182 0.088019 59.985 18193
182.1 0.08851 60.294 18188
182.2 0.089003 60.604 18184
182.3 0.089499 60.916 18180
182.4 0.089996 61.229 18176
182.5 0.090496 61.543 18172
182.6 0.090997 61.858 18168
182.7 0.091501 62.175 18164
182.8 0.092007 62.493 18159
182.9 0.092516 62.812 18155
183 0.093026 63.132 18151
183.1 0.093539 63.454 18147
183.2 0.094054 63.776 18143
183.3 0.094571 64.1 18139
183.4 0.09509 64.426 18135
183.5 0.095612 64.752 18130
183.6 0.096135 65.08 18126
183.7 0.096661 65.41 18122
183.8 0.09719 65.74 18118
183.9 0.09772 66.072 18114
184 0.098253 66.405 18110
184.1 0.098788 66.739 18105
184.2 0.099325 67.075 18101
184.3 0.099865 67.411 18097
184.4 0.10041 67.75 18093
184.5 0.10095 68.089 18089
184.6 0.1015 68.43 18085
184.7 0.10205 68.772 18081
184.8 0.1026 69.115 18076
184.9 0.10315 69.46 18072
185 0.10371 69.806 18068
185.1 0.10426 70.154 18064
185.2 0.10482 70.502 18060
185.3 0.10539 70.852 18055
185.4 0.10595 71.204 18051
185.5 0.10652 71.556 18047
185.6 0.10709 71.91 18043
185.7 0.10766 72.266 18039
185.8 0.10823 72.622 18035
185.9 0.10881 72.98 18030
186 0.10939 73.34 18026
186.1 0.10997 73.701 18022
186.2 0.11056 74.063 18018
186.3 0.11114 74.426 18014
186.4 0.11173 74.791 18009
186.5 0.11232 75.157 18005
186.6 0.11292 75.525 18001
186.7 0.11351 75.894 17997
186.8 0.11411 76.264 17993
186.9 0.11471 76.636 17989
187 0.11532 77.009 17984
187.1 0.11592 77.383 17980
187.2 0.11653 77.759 17976
187.3 0.11714 78.137 17972
187.4 0.11775 78.515 17968
187.5 0.11837 78.895 17963
187.6 0.11899 79.277 17959
187.7 0.11961 79.66 17955
187.8 0.12023 80.044 17951
187.9 0.12086 80.43 17946
188 0.12149 80.817 17942
188.1 0.12212 81.206 17938
188.2 0.12275 81.596 17934
188.3 0.12339 81.987 17930
188.4 0.12402 82.38 17925
188.5 0.12466 82.775 17921
188.6 0.12531 83.17 17917
188.7 0.12595 83.568 17913
188.8 0.1266 83.966 17909
188.9 0.12725 84.366 17904
189 0.12791 84.768 17900
189.1 0.12856 85.171 17896
189.2 0.12922 85.576 17892
189.3 0.12989 85.982 17887
189.4 0.13055 86.389 17883
189.5 0.13122 86.798 17879
189.6 0.13189 87.208 17875
189.7 0.13256 87.62 17870
189.8 0.13323 88.034 17866
189.9 0.13391 88.449 17862
190 0.13459 88.865 17858
190.1 0.13527 89.283 17854
190.2 0.13596 89.702 17849
190.3 0.13665 90.123 17845
190.4 0.13734 90.545 17841
190.5 0.13803 90.969 17837
190.6 0.13873 91.395 17832
190.7 0.13943 91.822 17828
190.8 0.14013 92.25 17824
190.9 0.14083 92.68 17820
191 0.14154 93.112 17815
191.1 0.14225 93.545 17811
191.2 0.14296 93.979 17807
191.3 0.14368 94.415 17802
191.4 0.14439 94.853 17798
191.5 0.14512 95.292 17794
191.6 0.14584 95.733 17790
191.7 0.14657 96.175 17785
191.8 0.14729 96.619 17781
191.9 0.14803 97.065 17777
192 0.14876 97.512 17773
192.1 0.1495 97.96 17768
192.2 0.15024 98.411 17764
192.3 0.15098 98.862 17760
192.4 0.15173 99.316 17756
192.5 0.15248 99.771 17751
192.6 0.15323 100.23 17747
192.7 0.15398 100.69 17743
192.8 0.15474 101.14 17738
192.9 0.1555 101.61 17734
193 0.15626 102.07 17730
193.1 0.15703 102.53 17726
193.2 0.1578 103 17721
193.3 0.15857 103.47 17717
193.4 0.15934 103.94 17713
193.5 0.16012 104.41 17708
193.6 0.1609 104.88 17704
193.7 0.16169 105.35 17700
193.8 0.16247 105.83 17696
193.9 0.16326 106.31 17691
194 0.16405 106.79 17687
194.1 0.16485 107.27 17683
194.2 0.16565 107.75 17678
194.3 0.16645 108.23 17674
194.4 0.16725 108.72 17670
194.5 0.16806 109.21 17665
194.6 0.16887 109.7 17661
194.7 0.16968 110.19 17657
194.8 0.1705 110.68 17652
194.9 0.17132 111.17 17648
195 0.17214 111.67 17644
195.1 0.17296 112.17 17639
195.2 0.17379 112.67 17635
195.3 0.17462 113.17 17631
195.4 0.17546 113.67 17627
195.5 0.17629 114.18 17622
195.6 0.17713 114.68 17618
195.7 0.17798 115.19 17614
195.8 0.17882 115.7 17609
195.9 0.17967 116.21 17605
196 0.18052 116.72 17601
196.1 0.18138 117.24 17596
196.2 0.18224 117.75 17592
196.3 0.1831 118.27 17588
196.4 0.18396 118.79 17583
196.5 0.18483 119.31 17579
196.6 0.1857 119.84 17575
196.7 0.18658 120.36 17570
196.8 0.18745 120.89 17566
196.9 0.18834 121.42 17561
197 0.18922 121.95 17557
197.1 0.19011 122.48 17553
197.2 0.191 123.01 17548
197.3 0.19189 123.55 17544
197.4 0.19279 124.09 17540
197.5 0.19368 124.63 17535
197.6 0.19459 125.17 17531
197.7 0.19549 125.71 17527
197.8 0.1964 126.25 17522
197.9 0.19732 126.8 17518
198 0.19823 127.35 17514
198.1 0.19915 127.9 17509
198.2 0.20007 128.45 17505
198.3 0.201 129 17500
198.4 0.20193 129.56 17496
198.5 0.20286 130.12 17492
198.6 0.20379 130.68 17487
198.7 0.20473 131.24 17483
198.8 0.20567 131.8 17479
198.9 0.20662 132.36 17474
199 0.20757 132.93 17470
199.1 0.20852 133.5 17465
199.2 0.20947 134.07 17461
199.3 0.21043 134.64 17457
199.4 0.21139 135.21 17452
199.5 0.21236 135.79 17448
199.6 0.21333 136.37 17443
199.7 0.2143 136.95 17439
199.8 0.21527 137.53 17435
199.9 0.21625 138.11 17430
200 0.21723 138.7 17426
200.1 0.21822 139.28 17421
200.2 0.21921 139.87 17417
200.3 0.2202 140.46 17413
200.4 0.22119 141.06 17408
200.5 0.22219 141.65 17404
200.6 0.2232 142.25 17399
200.7 0.2242 142.85 17395
200.8 0.22521 143.45 17391
200.9 0.22622 144.05 17386
201 0.22724 144.65 17382
201.1 0.22826 145.26 17377
201.2 0.22928 145.87 17373
201.3 0.23031 146.48 17368
201.4 0.23134 147.09 17364
201.5 0.23237 147.7 17360
201.6 0.23341 148.32 17355
201.7 0.23445 148.94 17351
201.8 0.23549 149.56 17346
201.9 0.23654 150.18 17342
202 0.23759 150.8 17337
202.1 0.23864 151.43 17333
202.2 0.2397 152.05 17328
202.3 0.24076 152.68 17324
202.4 0.24183 153.32 17320
202.5 0.2429 153.95 17315
202.6 0.24397 154.59 17311
202.7 0.24505 155.22 17306
202.8 0.24613 155.86 17302
202.9 0.24721 156.5 17297
203 0.2483 157.15 17293
203.1 0.24939 157.79 17288
203.2 0.25048 158.44 17284
203.3 0.25158 159.09 17279
203.4 0.25268 159.74 17275
203.5 0.25378 160.4 17271
203.6 0.25489 161.05 17266
203.7 0.256 161.71 17262
203.8 0.25712 162.37 17257
203.9 0.25824 163.03 17253
204 0.25936 163.7 17248
204.1 0.26049 164.36 17244
204.2 0.26162 165.03 17239
204.3 0.26276 165.7 17235
204.4 0.26389 166.37 17230
204.5 0.26504 167.05 17226
204.6 0.26618 167.72 17221
204.7 0.26733 168.4 17217
204.8 0.26848 169.08 17212
204.9 0.26964 169.77 17208
205 0.2708 170.45 17203
205.1 0.27196 171.14 17199
205.2 0.27313 171.83 17194
205.3 0.2743 172.52 17190
205.4 0.27548 173.21 17185
205.5 0.27666 173.91 17181
205.6 0.27784 174.61 17176
205.7 0.27903 175.31 17172
205.8 0.28022 176.01 17167
205.9 0.28142 176.71 17163
206 0.28261 177.42 17158
206.1 0.28382 178.13 17154
206.2 0.28502 178.84 17149
206.3 0.28623 179.55 17145
206.4 0.28745 180.26 17140
206.5 0.28866 180.98 17136
206.6 0.28989 181.7 17131
206.7 0.29111 182.42 17127
206.8 0.29234 183.15 17122
206.9 0.29358 183.87 17118
207 0.29481 184.6 17113
207.1 0.29605 185.33 17108
207.2 0.2973 186.06 17104
207.3 0.29855 186.8 17099
207.4 0.2998 187.53 17095
207.5 0.30106 188.27 17090
207.6 0.30232 189.02 17086
207.7 0.30358 189.76 17081
207.8 0.30485 190.5 17077
207.9 0.30613 191.25 17072
208 0.3074 192 17068
208.1 0.30868 192.76 17063
208.2 0.30997 193.51 17058
208.3 0.31126 194.27 17054
208.4 0.31255 195.03 17049
208.5 0.31385 195.79 17045
208.6 0.31515 196.55 17040
208.7 0.31646 197.32 17036
208.8 0.31777 198.09 17031
208.9 0.31908 198.86 17026
209 0.3204 199.63 17022
209.1 0.32172 200.41 17017
209.2 0.32304 201.18 17013
209.3 0.32437 201.96 17008
209.4 0.32571 202.75 17004
209.5 0.32704 203.53 16999
209.6 0.32839 204.32 16994
209.7 0.32973 205.11 16990
209.8 0.33108 205.9 16985
209.9 0.33244 206.69 16981
210 0.3338 207.49 16976
210.1 0.33516 208.29 16971
210.2 0.33653 209.09 16967
210.3 0.3379 209.89 16962
210.4 0.33927 210.7 16958
210.5 0.34065 211.51 16953
210.6 0.34204 212.32 16948
210.7 0.34342 213.13 16944
210.8 0.34482 213.94 16939
210.9 0.34621 214.76 16934
211 0.34761 215.58 16930
211.1 0.34902 216.41 16925
211.2 0.35043 217.23 16921
211.3 0.35184 218.06 16916
211.4 0.35326 218.89 16911
211.5 0.35468 219.72 16907
211.6 0.35611 220.55 16902
211.7 0.35754 221.39 16897
211.8 0.35897 222.23 16893
211.9 0.36041 223.07 16888
212 0.36185 223.92 16884
212.1 0.3633 224.76 16879
212.2 0.36475 225.61 16874
212.3 0.36621 226.46 16870
212.4 0.36767 227.32 16865
212.5 0.36914 228.18 16860
212.6 0.37061 229.03 16856
212.7 0.37208 229.9 16851
212.8 0.37356 230.76 16846
212.9 0.37504 231.63 16842
213 0.37653 232.5 16837
213.1 0.37802 233.37 16832
213.2 0.37952 234.24 16828
213.3 0.38102 235.12 16823
213.4 0.38252 236 16818
213.5 0.38403 236.88 16814
213.6 0.38554 237.76 16809
213.7 0.38706 238.65 16804
213.8 0.38859 239.54 16800
213.9 0.39011 240.43 16795
214 0.39164 241.33 16790
214.1 0.39318 242.22 16785
214.2 0.39472 243.12 16781
214.3 0.39627 244.02 16776
214.4 0.39781 244.93 16771
214.5 0.39937 245.84 16767
214.6 0.40093 246.75 16762
214.7 0.40249 247.66 16757
214.8 0.40406 248.57 16753
214.9 0.40563 249.49 16748
215 0.40721 250.41 16743
215.1 0.40879 251.34 16738
215.2 0.41037 252.26 16734
215.3 0.41197 253.19 16729
215.4 0.41356 254.12 16724
215.5 0.41516 255.05 16720
215.6 0.41676 255.99 16715
215.7 0.41837 256.93 16710
215.8 0.41999 257.87 16705
215.9 0.42161 258.81 16701
216 0.42323 259.76 16696
216.1 0.42486 260.71 16691
216.2 0.42649 261.66 16686
216.3 0.42812 262.62 16682
216.4 0.42977 263.57 16677
216.5 0.43141 264.53 16672
216.6 0.43306 265.5 16667
216.7 0.43472 266.46 16663
216.8 0.43638 267.43 16658
216.9 0.43804 268.4 16653
217 0.43971 269.38 16648
217.1 0.44139 270.35 16644
217.2 0.44307 271.33 16639
217.3 0.44475 272.31 16634
217.4 0.44644 273.3 16629
217.5 0.44813 274.29 16625
217.6 0.44983 275.28 16620
217.7 0.45154 276.27 16615
217.8 0.45324 277.27 16610
217.9 0.45496 278.26 16605
218 0.45667 279.27 16601
218.1 0.4584 280.27 16596
218.2 0.46012 281.28 16591
218.3 0.46185 282.29 16586
218.4 0.46359 283.3 16581
218.5 0.46533 284.31 16577
218.6 0.46708 285.33 16572
218.7 0.46883 286.35 16567
218.8 0.47059 287.38 16562
218.9 0.47235 288.4 16557
219 0.47411 289.43 16553
219.1 0.47589 290.47 16548
219.2 0.47766 291.5 16543
219.3 0.47944 292.54 16538
219.4 0.48123 293.58 16533
219.5 0.48302 294.63 16529
219.6 0.48481 295.67 16524
219.7 0.48661 296.72 16519
219.8 0.48842 297.77 16514
219.9 0.49023 298.83 16509
220 0.49205 299.89 16504
220.1 0.49387 300.95 16500
220.2 0.49569 302.01 16495
220.3 0.49752 303.08 16490
220.4 0.49936 304.15 16485
220.5 0.5012 305.22 16480
220.6 0.50304 306.3 16475
220.7 0.50489 307.38 16470
220.8 0.50675 308.46 16466
220.9 0.50861 309.55 16461
221 0.51048 310.63 16456
221.1 0.51235 311.72 16451
221.2 0.51422 312.82 16446
221.3 0.5161 313.92 16441
221.4 0.51799 315.01 16436
221.5 0.51988 316.12 16432
221.6 0.52178 317.22 16427
221.7 0.52368 318.33 16422
221.8 0.52559 319.44 16417
221.9 0.5275 320.56 16412
222 0.52941 321.68 16407
222.1 0.53134 322.8 16402
222.2 0.53326 323.92 16397
222.3 0.53519 325.05 16392
222.4 0.53713 326.18 16387
222.5 0.53907 327.31 16383
222.6 0.54102 328.45 16378
222.7 0.54298 329.59 16373
222.8 0.54493 330.73 16368
222.9 0.5469 331.88 16363
223 0.54887 333.02 16358
223.1 0.55084 334.18 16353
223.2 0.55282 335.33 16348
223.3 0.5548 336.49 16343
223.4 0.55679 337.65 16338
223.5 0.55879 338.81 16333
223.6 0.56079 339.98 16328
223.7 0.56279 341.15 16323
223.8 0.5648 342.33 16319
223.9 0.56682 343.5 16314
224 0.56884 344.68 16309
224.1 0.57087 345.87 16304
224.2 0.5729 347.05 16299
224.3 0.57494 348.24 16294
224.4 0.57698 349.44 16289
224.5 0.57903 350.63 16284
224.6 0.58108 351.83 16279
224.7 0.58314 353.03 16274
224.8 0.58521 354.24 16269
224.9 0.58728 355.45 16264
225 0.58935 356.66 16259
225.1 0.59143 357.88 16254
225.2 0.59352 359.1 16249
225.3 0.59561 360.32 16244
225.4 0.59771 361.54 16239
225.5 0.59981 362.77 16234
225.6 0.60192 364 16229
225.7 0.60403 365.24 16224
225.8 0.60615 366.48 16219
225.9 0.60827 367.72 16214
226 0.6104 368.96 16209
226.1 0.61254 370.21 16204
226.2 0.61468 371.46 16199
226.3 0.61682 372.72 16194
226.4 0.61897 373.98 16189
226.5 0.62113 375.24 16184
226.6 0.62329 376.5 16179
226.7 0.62546 377.77 16174
226.8 0.62764 379.04 16169
226.9 0.62982 380.32 16164
227 0.632 381.6 16159
227.1 0.63419 382.88 16154
227.2 0.63639 384.17 16149
227.3 0.63859 385.45 16144
227.4 0.6408 386.75 16139
227.5 0.64301 388.04 16134
227.6 0.64523 389.34 16129
227.7 0.64745 390.64 16123
227.8 0.64968 391.95 16118
227.9 0.65192 393.26 16113
228 0.65416 394.57 16108
228.1 0.6564 395.89 16103
228.2 0.65866 397.21 16098
228.3 0.66092 398.53 16093
228.4 0.66318 399.86 16088
228.5 0.66545 401.19 16083
228.6 0.66772 402.52 16078
228.7 0.67 403.86 16073
228.8 0.67229 405.2 16068
228.9 0.67458 406.55 16062
229 0.67688 407.89 16057
229.1 0.67919 409.25 16052
229.2 0.6815 410.6 16047
229.3 0.68381 411.96 16042
229.4 0.68613 413.32 16037
229.5 0.68846 414.69 16032
229.6 0.69079 416.06 16027
229.7 0.69313 417.43 16022
229.8 0.69548 418.81 16016
229.9 0.69783 420.19 16011
230 0.70018 421.57 16006
230.1 0.70254 422.96 16001
230.2 0.70491 424.35 15996
230.3 0.70729 425.75 15991
230.4 0.70967 427.14 15986
230.5 0.71205 428.55 15980
230.6 0.71444 429.95 15975
230.7 0.71684 431.36 15970
230.8 0.71924 432.78 15965
230.9 0.72165 434.19 15960
231 0.72407 435.61 15955
231.1 0.72649 437.04 15949
231.2 0.72891 438.47 15944
231.3 0.73135 439.9 15939
231.4 0.73379 441.33 15934
231.5 0.73623 442.77 15929
231.6 0.73868 444.22 15924
231.7 0.74114 445.66 15918
231.8 0.7436 447.11 15913
231.9 0.74607 448.57 15908
232 0.74854 450.03 15903
232.1 0.75103 451.49 15898
232.2 0.75351 452.96 15892
232.3 0.756 454.42 15887
232.4 0.7585 455.9 15882
232.5 0.76101 457.38 15877
232.6 0.76352 458.86 15872
232.7 0.76604 460.34 15866
232.8 0.76856 461.83 15861
232.9 0.77109 463.32 15856
233 0.77362 464.82 15851
233.1 0.77617 466.32 15845
233.2 0.77871 467.83 15840
233.3 0.78127 469.33 15835
233.4 0.78383 470.85 15830
233.5 0.78639 472.36 15824
233.6 0.78896 473.88 15819
233.7 0.79154 475.41 15814
233.8 0.79413 476.94 15809
233.9 0.79672 478.47 15803
234 0.79931 480 15798
234.1 0.80192 481.54 15793
234.2 0.80453 483.09 15787
234.3 0.80714 484.64 15782
234.4 0.80976 486.19 15777
234.5 0.81239 487.75 15772
234.6 0.81503 489.31 15766
234.7 0.81767 490.87 15761
234.8 0.82031 492.44 15756
234.9 0.82297 494.01 15750
235 0.82563 495.59 15745
235.1 0.82829 497.17 15740
235.2 0.83096 498.75 15734
235.3 0.83364 500.34 15729
235.4 0.83632 501.93 15724
235.5 0.83902 503.53 15718
235.6 0.84171 505.13 15713
235.7 0.84442 506.74 15708
235.8 0.84713 508.35 15702
235.9 0.84984 509.96 15697
236 0.85256 511.58 15692
236.1 0.85529 513.2 15686
236.2 0.85803 514.83 15681
236.3 0.86077 516.46 15676
236.4 0.86352 518.09 15670
236.5 0.86627 519.73 15665
236.6 0.86903 521.37 15660
236.7 0.8718 523.02 15654
236.8 0.87457 524.67 15649
236.9 0.87735 526.33 15644
237 0.88014 527.99 15638
237.1 0.88293 529.65 15633
237.2 0.88573 531.32 15627
237.3 0.88854 532.99 15622
237.4 0.89135 534.67 15617
237.5 0.89417 536.35 15611
237.6 0.897 538.04 15606
237.7 0.89983 539.73 15600
237.8 0.90267 541.42 15595
237.9 0.90551 543.12 15589
238 0.90836 544.82 15584
238.1 0.91122 546.53 15579
238.2 0.91409 548.24 15573
238.3 0.91696 549.96 15568
238.4 0.91984 551.68 15562
238.5 0.92272 553.41 15557
238.6 0.92561 555.14 15551
238.7 0.92851 556.87 15546
238.8 0.93141 558.61 15540
238.9 0.93433 560.35 15535
239 0.93724 562.1 15530
239.1 0.94017 563.85 15524
239.2 0.9431 565.61 15519
239.3 0.94604 567.37 15513
239.4 0.94898 569.14 15508
239.5 0.95193 570.91 15502
239.6 0.95489 572.68 15497
239.7 0.95785 574.46 15491
239.8 0.96083 576.25 15486
239.9 0.9638 578.03 15480
240 0.96679 579.83 15475
240.1 0.96978 581.63 15469
240.2 0.97278 583.43 15464
240.3 0.97578 585.24 15458
240.4 0.97879 587.05 15453
240.5 0.98181 588.86 15447
240.6 0.98484 590.68 15442
240.7 0.98787 592.51 15436
240.8 0.99091 594.34 15430
240.9 0.99395 596.18 15425
241 0.99701 598.02 15419
241.1 1.0001 599.86 15414
241.2 1.0031 601.71 15408
241.3 1.0062 603.56 15403
241.4 1.0093 605.42 15397
241.5 1.0124 607.29 15392
241.6 1.0155 609.15 15386
241.7 1.0186 611.03 15380
241.8 1.0217 612.91 15375
241.9 1.0248 614.79 15369
242 1.0279 616.68 15364
242.1 1.031 618.57 15358
242.2 1.0342 620.47 15352
242.3 1.0373 622.37 15347
242.4 1.0405 624.28 15341
242.5 1.0436 626.19 15336
242.6 1.0468 628.1 15330
242.7 1.05 630.03 15324
242.8 1.0531 631.95 15319
242.9 1.0563 633.89 15313
243 1.0595 635.82 15307
243.1 1.0627 637.76 15302
243.2 1.0659 639.71 15296
243.3 1.0691 641.66 15290
243.4 1.0723 643.62 15285
243.5 1.0756 645.58 15279
243.6 1.0788 647.55 15274
243.7 1.082 649.52 15268
243.8 1.0853 651.5 15262
243.9 1.0885 653.48 15256
244 1.0918 655.47 15251
244.1 1.0951 657.46 15245
244.2 1.0983 659.46 15239
244.3 1.1016 661.46 15234
244.4 1.1049 663.47 15228
244.5 1.1082 665.48 15222
244.6 1.1115 667.5 15217
244.7 1.1148 669.52 15211
244.8 1.1181 671.55 15205
244.9 1.1215 673.58 15199
245 1.1248 675.62 15194
245.1 1.1281 677.66 15188
245.2 1.1315 679.71 15182
245.3 1.1348 681.77 15176
245.4 1.1382 683.83 15171
245.5 1.1416 685.89 15165
245.6 1.145 687.96 15159
245.7 1.1483 690.04 15153
245.8 1.1517 692.12 15148
245.9 1.1551 694.21 15142
246 1.1585 696.3 15136
246.1 1.1619 698.4 15130
246.2 1.1654 700.5 15124
246.3 1.1688 702.61 15119
246.4 1.1722 704.72 15113
246.5 1.1757 706.84 15107
246.6 1.1791 708.97 15101
246.7 1.1826 711.1 15095
246.8 1.186 713.23 15090
246.9 1.1895 715.37 15084
247 1.193 717.52 15078
247.1 1.1965 719.67 15072
247.2 1.2 721.83 15066
247.3 1.2035 723.99 15060
247.4 1.207 726.16 15055
247.5 1.2105 728.33 15049
247.6 1.214 730.51 15043
247.7 1.2176 732.7 15037
247.8 1.2211 734.89 15031
247.9 1.2246 737.09 15025
248 1.2282 739.29 15019
248.1 1.2318 741.5 15013
248.2 1.2353 743.71 15008
248.3 1.2389 745.93 15002
248.4 1.2425 748.16 14996
248.5 1.2461 750.39 14990
248.6 1.2497 752.63 14984
248.7 1.2533 754.87 14978
248.8 1.2569 757.12 14972
248.9 1.2605 759.37 14966
249 1.2641 761.63 14960
249.1 1.2678 763.9 14954
249.2 1.2714 766.17 14948
249.3 1.2751 768.45 14942
249.4 1.2787 770.73 14936
249.5 1.2824 773.02 14930
249.6 1.2861 775.32 14924
249.7 1.2898 777.62 14919
249.8 1.2934 779.93 14913
249.9 1.2971 782.24 14907
250 1.3008 784.56 14901
250.1 1.3046 786.88 14895
250.2 1.3083 789.22 14889
250.3 1.312 791.55 14883
250.4 1.3157 793.9 14877
250.5 1.3195 796.25 14870
250.6 1.3232 798.6 14864
250.7 1.327 800.97 14858
250.8 1.3308 803.33 14852
250.9 1.3345 805.71 14846
251 1.3383 808.09 14840
251.1 1.3421 810.48 14834
251.2 1.3459 812.87 14828
251.3 1.3497 815.27 14822
251.4 1.3535 817.67 14816
251.5 1.3573 820.09 14810
251.6 1.3612 822.5 14804
251.7 1.365 824.93 14798
251.8 1.3689 827.36 14792
251.9 1.3727 829.8 14786
252 1.3766 832.24 14779
252.1 1.3804 834.69 14773
252.2 1.3843 837.15 14767
252.3 1.3882 839.61 14761
252.4 1.3921 842.08 14755
252.5 1.396 844.55 14749
252.6 1.3999 847.03 14743
252.7 1.4038 849.52 14737
252.8 1.4077 852.02 14730
252.9 1.4117 854.52 14724
253 1.4156 857.03 14718
253.1 1.4196 859.54 14712
253.2 1.4235 862.06 14706
253.3 1.4275 864.59 14700
253.4 1.4315 867.13 14693
253.5 1.4354 869.67 14687
253.6 1.4394 872.22 14681
253.7 1.4434 874.77 14675
253.8 1.4474 877.33 14668
253.9 1.4514 879.9 14662
254 1.4555 882.47 14656
254.1 1.4595 885.06 14650
254.2 1.4635 887.64 14644
254.3 1.4676 890.24 14637
254.4 1.4716 892.84 14631
254.5 1.4757 895.45 14625
254.6 1.4797 898.07 14619
254.7 1.4838 900.69 14612
254.8 1.4879 903.32 14606
254.9 1.492 905.96 14600
255 1.4961 908.6 14593
255.1 1.5002 911.25 14587
255.2 1.5043 913.91 14581
255.3 1.5085 916.57 14574
255.4 1.5126 919.25 14568
255.5 1.5167 921.92 14562
255.6 1.5209 924.61 14555
255.7 1.525 927.3 14549
255.8 1.5292 930 14543
255.9 1.5334 932.71 14536
256 1.5376 935.43 14530
256.1 1.5418 938.15 14524
256.2 1.546 940.88 14517
256.3 1.5502 943.61 14511
256.4 1.5544 946.36 14505
256.5 1.5586 949.11 14498
256.6 1.5629 951.87 14492
256.7 1.5671 954.63 14485
256.8 1.5713 957.41 14479
256.9 1.5756 960.19 14472
257 1.5799 962.97 14466
257.1 1.5841 965.77 14460
257.2 1.5884 968.57 14453
257.3 1.5927 971.38 14447
257.4 1.597 974.2 14440
257.5 1.6013 977.03 14434
257.6 1.6057 979.86 14427
257.7 1.61 982.7 14421
257.8 1.6143 985.55 14414
257.9 1.6187 988.41 14408
258 1.623 991.27 14401
258.1 1.6274 994.14 14395
